Datetime,Adj Close,Close,High,Low,Open,Volume
2023-02-04 03:00:00+00:00,23353.15234,23353.15234,23400.07617,23353.15234,23400.07617,0
2023-02-04 04:00:00+00:00,23345.75195,23345.75195,23364.22852,23332.96875,23353.23242,0
2023-02-04 05:00:00+00:00,23320.41406,23320.41406,23346.9375,23291.79492,23344.89648,0
2023-02-04 06:00:00+00:00,23349.20313,23349.20313,23349.20313,23299.70313,23322.04883,0
2023-02-04 07:00:00+00:00,23342.78906,23342.78906,23358.35156,23317.72266,23348.17969,0
2023-02-04 08:00:00+00:00,23319.75586,23319.75586,23351.04883,23317.06641,23341.08398,0
2023-02-04 09:00:00+00:00,23352.16602,23352.16602,23352.16602,23307.00977,23316.98828,0
2023-02-04 10:00:00+00:00,23355.85742,23355.85742,23365.42773,23347.67188,23352.39648,0
2023-02-04 11:00:00+00:00,23372.91211,23372.91211,23375.40625,23350.81836,23354.68359,0
2023-02-04 12:00:00+00:00,23410.75977,23410.75977,23410.75977,23365.12109,23372.50391,0
2023-02-04 13:00:00+00:00,23502.7793,23502.7793,23556.94922,23412.92578,23412.92578,0
2023-02-04 14:00:00+00:00,23462.29297,23462.29297,23508.51953,23437.77539,23502.88867,0
2023-02-04 15:00:00+00:00,23428.42969,23428.42969,23476.875,23409.44336,23464.61133,0
2023-02-04 16:00:00+00:00,23409.23828,23409.23828,23447.50586,23394.70117,23430.57227,0
2023-02-04 17:00:00+00:00,23453.67773,23453.67773,23457.58203,23405.54688,23412.46484,0
2023-02-04 18:00:00+00:00,23455.83594,23455.83594,23460.4375,23424.50195,23453.09961,0
2023-02-04 19:00:00+00:00,23436.70117,23436.70117,23460.62891,23433.83203,23453.59766,0
2023-02-04 20:00:00+00:00,23425.50781,23425.50781,23447.33203,23414.03711,23436.82813,0
2023-02-04 21:00:00+00:00,23424.16797,23424.16797,23427.73242,23406.2207,23424.16211,0
2023-02-04 22:00:00+00:00,23429.03906,23429.03906,23447.65039,23413.7207,23423.86133,0
2023-02-04 23:00:00+00:00,23329.74023,23329.74023,23433.125,23315.58203,23426.30273,94788608
2023-02-05 00:00:00+00:00,23283.05664,23283.05664,23368.5293,23283.05664,23332.24805,124532736
2023-02-05 01:00:00+00:00,23329.53516,23329.53516,23332.86328,23282.125,23282.125,37221376
2023-02-05 02:00:00+00:00,23312.82813,23312.82813,23351.5918,23312.82813,23328.83984,0
2023-02-05 03:00:00+00:00,23340.38086,23340.38086,23342.46094,23305.92188,23311.49023,27057152
2023-02-05 04:00:00+00:00,23376.60938,23376.60938,23379.37109,23340.05078,23340.05078,0
2023-02-05 05:00:00+00:00,23389.44922,23389.44922,23397.55078,23371.55859,23376.44336,0
2023-02-05 06:00:00+00:00,23404.69727,23404.69727,23413.40234,23361.14453,23390.44336,5963776
2023-02-05 07:00:00+00:00,23390.07617,23390.07617,23414.61523,23383.03125,23405.42969,0
2023-02-05 08:00:00+00:00,23409.39844,23409.39844,23423.43555,23386.24805,23391.2207,49857536
2023-02-05 09:00:00+00:00,23380.31055,23380.31055,23415.44336,23378.9375,23409.02148,0
2023-02-05 10:00:00+00:00,23407.15625,23407.15625,23411.80078,23376.98242,23381.33789,0
2023-02-05 11:00:00+00:00,23379.6543,23379.6543,23416.51367,23369.01367,23407.81836,147315712
2023-02-05 12:00:00+00:00,23170.60156,23170.60156,23384.24023,23139.46875,23379.13867,544840704
2023-02-05 13:00:00+00:00,23187.49609,23187.49609,23227.46094,23118.88281,23168.89648,91201536
2023-02-05 14:00:00+00:00,23201.74805,23201.74805,23223.42969,23178.38477,23184.97461,26700800
2023-02-05 15:00:00+00:00,23122.10352,23122.10352,23214.80469,23102.97266,23200.125,275629056
2023-02-05 16:00:00+00:00,23092.48242,23092.48242,23155.125,23075.28711,23122.76172,370443264
2023-02-05 17:00:00+00:00,22896.5625,22896.5625,23093.19727,22896.5625,23093.03125,1094432768
2023-02-05 18:00:00+00:00,22875.31641,22875.31641,22939.14453,22875.31641,22897.44531,356567040
2023-02-05 19:00:00+00:00,22920.02734,22920.02734,22920.97266,22841.75977,22872.50195,534308864
2023-02-05 20:00:00+00:00,22895.95508,22895.95508,22946.04883,22887.0918,22919.27148,146974720
2023-02-05 21:00:00+00:00,22906.77539,22906.77539,22910.73242,22861.54297,22895.71289,243505152
2023-02-05 22:00:00+00:00,22996.46875,22996.46875,23024.90234,22906.9082,22908.36719,384677888
2023-02-05 23:00:00+00:00,22957,22957,22998.25,22938.64258,22998.02148,0
2023-02-06 00:00:00+00:00,23060.75195,23060.75195,23081.58398,22945.30664,22954.02148,23095296
2023-02-06 01:00:00+00:00,22998.47656,22998.47656,23067.06445,22996.84961,23061.93555,0
2023-02-06 02:00:00+00:00,22913.2168,22913.2168,23010.70117,22913.2168,22998.31836,95125504
2023-02-06 03:00:00+00:00,22909.91602,22909.91602,22935.88672,22884.87305,22909.125,147273728
2023-02-06 04:00:00+00:00,22889.41602,22889.41602,22934.85352,22888.80078,22908.74023,21579776
2023-02-06 05:00:00+00:00,22786.81055,22786.81055,22894.87891,22734.48242,22886.11133,821516288
2023-02-06 06:00:00+00:00,22799.48047,22799.48047,22809.91797,22749.41016,22788.11328,236310528
2023-02-06 07:00:00+00:00,22880.66602,22880.66602,22880.92188,22775.66211,22796.87109,361725952
2023-02-06 08:00:00+00:00,22868.7207,22868.7207,22911.28125,22860.32813,22881.72852,484134912
2023-02-06 09:00:00+00:00,22843.20313,22843.20313,22883.46484,22835.35547,22868.49609,246626304
2023-02-06 10:00:00+00:00,22845.25391,22845.25391,22862.82813,22824.99805,22843.61328,242558976
2023-02-06 11:00:00+00:00,22880.10547,22880.10547,22880.10547,22771.3125,22846.03516,381337600
2023-02-06 12:00:00+00:00,22893.54297,22893.54297,22926.91016,22851.92773,22880.27148,0
2023-02-06 13:00:00+00:00,22841.50195,22841.50195,22921.81641,22840.32617,22894.94922,0
2023-02-06 14:00:00+00:00,22813.62305,22813.62305,22883.10352,22809.03516,22841.91992,521119744
2023-02-06 15:00:00+00:00,22997.98633,22997.98633,22997.98633,22777.13477,22824.08594,603492352
2023-02-06 16:00:00+00:00,23010.26563,23010.26563,23119.2793,22969.70117,22997.69922,1123516416
2023-02-06 17:00:00+00:00,23044.55859,23044.55859,23061.76367,22970.99609,23008.19531,0
2023-02-06 18:00:00+00:00,23007.61914,23007.61914,23069.14063,22972.35742,23044.13477,0
2023-02-06 19:00:00+00:00,23023.82227,23023.82227,23100.65039,23006.27148,23008.93164,0
2023-02-06 20:00:00+00:00,23013.2793,23013.2793,23027.94141,22990.76563,23025.28125,112173056
2023-02-06 21:00:00+00:00,22938.07227,22938.07227,23014.21484,22938.07227,23014.10352,0
2023-02-06 22:00:00+00:00,22894.39648,22894.39648,22936.46484,22882.90039,22936.46484,0
2023-02-06 23:00:00+00:00,22759.40234,22759.40234,22893.60352,22692.02539,22893.60352,824891392
2023-02-07 00:00:00+00:00,22804.04297,22804.04297,22823.19727,22756.25781,22757.26758,187607040
2023-02-07 01:00:00+00:00,22848.49805,22848.49805,22854.86133,22798.58789,22806.59766,170907648
2023-02-07 02:00:00+00:00,22876.51758,22876.51758,22885.01172,22817.62695,22847.04297,109631488
2023-02-07 03:00:00+00:00,22880.00391,22880.00391,22892.53516,22861.79297,22875.68359,106876928
2023-02-07 04:00:00+00:00,22888.35547,22888.35547,22916.99414,22877.21484,22883.91797,241842176
2023-02-07 05:00:00+00:00,22930.13477,22930.13477,22931.92188,22884.95313,22888.96484,0
2023-02-07 06:00:00+00:00,22946.57422,22946.57422,22971.67578,22922.38281,22929.14258,45475840
2023-02-07 07:00:00+00:00,22919.09375,22919.09375,22967.86133,22915.51563,22946.1543,4165632
2023-02-07 08:00:00+00:00,22889.45703,22889.45703,22930.32227,22886.99414,22921.90625,125030400
2023-02-07 09:00:00+00:00,23016.72461,23016.72461,23017.02539,22889.35742,22889.35742,409069568
2023-02-07 10:00:00+00:00,22999.46484,22999.46484,23053.4668,22999.46484,23015.18555,168089600
2023-02-07 11:00:00+00:00,22999.06445,22999.06445,23017.07813,22979.81445,22999.52539,0
2023-02-07 12:00:00+00:00,23026.9707,23026.9707,23026.9707,22984.48242,22997.63281,0
2023-02-07 13:00:00+00:00,22989.10352,22989.10352,23029.79297,22957.56445,23029.79297,130863104
2023-02-07 14:00:00+00:00,22982.70508,22982.70508,23008.77148,22968.04297,22989.17773,0
2023-02-07 15:00:00+00:00,22913.82031,22913.82031,22981.58398,22909.10742,22981.1582,0
2023-02-07 16:00:00+00:00,22993.07813,22993.07813,23003.6543,22892.53516,22912.63086,0
2023-02-07 17:00:00+00:00,23299.46289,23299.46289,23300.49414,22919.11523,22988.97656,931932160
2023-02-07 18:00:00+00:00,22927.9043,22927.9043,23310.97461,22851.65625,23297.83203,1797322752
2023-02-07 19:00:00+00:00,23095.97266,23095.97266,23103.13867,22925.42969,22925.42969,746100736
2023-02-07 20:00:00+00:00,23213.66992,23213.66992,23233.36133,23062.21484,23099.68164,677246976
2023-02-07 21:00:00+00:00,23207.16797,23207.16797,23247.04883,23202.44727,23209.64844,451663872
2023-02-07 22:00:00+00:00,23236.22266,23236.22266,23267.73047,23168.24414,23206.61914,162045952
2023-02-07 23:00:00+00:00,23265.42578,23265.42578,23283.97656,23234.64648,23234.64648,0
2023-02-08 00:00:00+00:00,23320.03125,23320.03125,23332.18555,23234.14258,23263.41602,250028032
2023-02-08 01:00:00+00:00,23302.65234,23302.65234,23367.95898,23302.39648,23319.68945,287541248
2023-02-08 02:00:00+00:00,23268.88867,23268.88867,23313.03906,23268.88867,23303.20313,0
2023-02-08 03:00:00+00:00,23278.87109,23278.87109,23287.45313,23245.40234,23263.55469,0
2023-02-08 04:00:00+00:00,23261.64844,23261.64844,23281.87305,23250.33398,23277.91797,0
2023-02-08 05:00:00+00:00,23233.41406,23233.41406,23260.87695,23204.44141,23260.43555,0
2023-02-08 06:00:00+00:00,23197.90625,23197.90625,23237.32227,23197.90625,23233.42188,0
2023-02-08 07:00:00+00:00,23229.33984,23229.33984,23233.05664,23194.69336,23196.79492,0
2023-02-08 08:00:00+00:00,23203.46289,23203.46289,23233.00195,23180.54492,23228.38867,0
2023-02-08 09:00:00+00:00,23190.50391,23190.50391,23229.79492,23190.25391,23204.51563,0
2023-02-08 10:00:00+00:00,23169.34961,23169.34961,23202.19922,23163.32227,23194.4082,0
2023-02-08 11:00:00+00:00,23172.47852,23172.47852,23188.30273,23158.92383,23170.98633,0
2023-02-08 12:00:00+00:00,23126.96484,23126.96484,23191.31641,23121.50586,23175.27734,31447040
2023-02-08 13:00:00+00:00,23126.94922,23126.94922,23146.74414,23084.47266,23133.22656,219377664
2023-02-08 14:00:00+00:00,23054.50195,23054.50195,23134.9043,23049.64648,23125.62109,233406464
2023-02-08 15:00:00+00:00,22890.39648,22890.39648,23063.91992,22888.02344,23056.52539,459145216
2023-02-08 16:00:00+00:00,22940.56836,22940.56836,22940.56836,22731.09766,22887.66797,1264515072
2023-02-08 17:00:00+00:00,22980.88477,22980.88477,23010.95313,22933.79883,22941.125,0
2023-02-08 18:00:00+00:00,22888.83984,22888.83984,23023.36719,22863.91406,22986.4043,0
2023-02-08 19:00:00+00:00,22884.49609,22884.49609,22918.24414,22850.77539,22887.32813,0
2023-02-08 20:00:00+00:00,22855.48242,22855.48242,22906.21875,22813.49219,22884.71484,0
2023-02-08 21:00:00+00:00,22973.08008,22973.08008,22974.43359,22843.42773,22850.36523,0
2023-02-08 22:00:00+00:00,22944.28125,22944.28125,22982.68945,22944.28125,22971.68359,0
2023-02-08 23:00:00+00:00,22938.39258,22938.39258,22960.26953,22895.61719,22943.83008,57280512
2023-02-09 00:00:00+00:00,22988.16016,22988.16016,22992.82031,22941.62109,22946.56641,0
2023-02-09 01:00:00+00:00,22955.56055,22955.56055,22996.4375,22955.56055,22990.10352,0
2023-02-09 02:00:00+00:00,22845.61133,22845.61133,22957.72266,22844.81836,22957.72266,311910400
2023-02-09 03:00:00+00:00,22549.5957,22549.5957,22841.44727,22506.33594,22841.44727,2234177536
2023-02-09 04:00:00+00:00,22576.8457,22576.8457,22604.68164,22458.26172,22543.76953,1033029632
2023-02-09 05:00:00+00:00,22615.45117,22615.45117,22639.9375,22562.83008,22580.96094,382312448
2023-02-09 06:00:00+00:00,22712.47852,22712.47852,22712.83984,22594.58203,22615.74805,406855680
2023-02-09 07:00:00+00:00,22683.83203,22683.83203,22729.06836,22662.86523,22713.79883,164257792
2023-02-09 08:00:00+00:00,22730.0918,22730.0918,22745.12109,22682.83594,22682.83594,21979136
2023-02-09 09:00:00+00:00,22722.06836,22722.06836,22739.09961,22697.00586,22725.80469,54892544
2023-02-09 10:00:00+00:00,22711.7832,22711.7832,22736.3457,22685.29492,22723.28516,0
2023-02-09 11:00:00+00:00,22710.74023,22710.74023,22741.43164,22687.33203,22710.67578,57057280
2023-02-09 12:00:00+00:00,22726.17773,22726.17773,22765.33984,22635.10742,22706.5,579692544
2023-02-09 13:00:00+00:00,22752.49609,22752.49609,22764.5,22707.97266,22727.45703,0
2023-02-09 14:00:00+00:00,22720.48242,22720.48242,22770.21875,22712.11133,22752.71289,0
2023-02-09 15:00:00+00:00,22621.30469,22621.30469,22718.98633,22593.83008,22718.80469,0
2023-02-09 16:00:00+00:00,22510.60156,22510.60156,22623.40234,22495.08008,22618.17188,0
2023-02-09 17:00:00+00:00,22531.71484,22531.71484,22596.72852,22493.92969,22507.82813,0
2023-02-09 18:00:00+00:00,22521.9082,22521.9082,22592.50586,22500.83203,22531.80664,0
2023-02-09 19:00:00+00:00,22010.24023,22010.24023,22525.48438,21992.76758,22524.8457,1727401984
2023-02-09 20:00:00+00:00,22029.53516,22029.53516,22075.76758,21913.66016,22028.27539,828409856
2023-02-09 21:00:00+00:00,21845.54883,21845.54883,22028.31055,21791.51953,22028.31055,1043668992
2023-02-09 22:00:00+00:00,21793.22266,21793.22266,21941.16797,21773.97461,21844.49414,521795584
2023-02-09 23:00:00+00:00,21819.53125,21819.53125,21866.37109,21781.75391,21781.75391,284723200
2023-02-10 00:00:00+00:00,21825.38672,21825.38672,21882.30078,21811.19727,21819.00586,200761344
2023-02-10 01:00:00+00:00,21899.42773,21899.42773,21899.42773,21830.49023,21830.49023,34271232
2023-02-10 02:00:00+00:00,21940.95898,21940.95898,21940.95898,21886.19336,21901.69531,0
2023-02-10 03:00:00+00:00,21857.53516,21857.53516,21941.18555,21853.20117,21941.18555,0
2023-02-10 04:00:00+00:00,21798.93359,21798.93359,21857.05469,21782.79102,21857.05469,0
2023-02-10 05:00:00+00:00,21816.8418,21816.8418,21852.69336,21754.13086,21804.76367,475068416
2023-02-10 06:00:00+00:00,21885.94141,21885.94141,21887.16602,21810.36133,21819.38477,0
2023-02-10 07:00:00+00:00,21923.66602,21923.66602,21925.83008,21859.03516,21885.30859,215334912
2023-02-10 08:00:00+00:00,21916.20508,21916.20508,21929,21891.08984,21923.76367,30142464
2023-02-10 09:00:00+00:00,21858.97461,21858.97461,21919.33398,21858.97461,21913.83398,0
2023-02-10 10:00:00+00:00,21869.44922,21869.44922,21869.44922,21824.67188,21858.79688,135512064
2023-02-10 11:00:00+00:00,21753.32617,21753.32617,21873.92969,21753.32617,21870.15625,405000192
2023-02-10 12:00:00+00:00,21748.58203,21748.58203,21797.08398,21738.32422,21752.82813,0
2023-02-10 13:00:00+00:00,21807.76953,21807.76953,21837.00977,21746.22461,21750.17969,81020928
2023-02-10 14:00:00+00:00,21865.48828,21865.48828,21884.08984,21790.42773,21804.62305,0
2023-02-10 15:00:00+00:00,21650.78906,21650.78906,21897.69922,21645.58203,21861.53711,573663232
2023-02-10 16:00:00+00:00,21643.93555,21643.93555,21736.52734,21614.91406,21661.9082,74627072
2023-02-10 17:00:00+00:00,21703.35742,21703.35742,21703.35742,21598.41211,21647.09375,0
2023-02-10 18:00:00+00:00,21724.62109,21724.62109,21745.57422,21691.53516,21702.875,0
2023-02-10 19:00:00+00:00,21793.96484,21793.96484,21802.47266,21689.31641,21723.33398,0
2023-02-10 20:00:00+00:00,21747.79297,21747.79297,21800.97852,21741.43164,21793.68359,0
2023-02-10 21:00:00+00:00,21580.56055,21580.56055,21747.00195,21539.39258,21747.00195,0
2023-02-10 22:00:00+00:00,21595.16016,21595.16016,21628.7793,21564.31641,21578.78906,0
2023-02-10 23:00:00+00:00,21652.64648,21652.64648,21656.7168,21589.08984,21593.12891,0
2023-02-11 00:00:00+00:00,21686.54688,21686.54688,21694.10742,21618.44922,21651.8418,0
2023-02-11 01:00:00+00:00,21647.90625,21647.90625,21703.53906,21643.10352,21684.4082,0
2023-02-11 02:00:00+00:00,21669.15234,21669.15234,21683.19727,21647.15234,21650.91406,0
2023-02-11 03:00:00+00:00,21691.42578,21691.42578,21723.27734,21669.58203,21669.65039,0
2023-02-11 04:00:00+00:00,21695.55859,21695.55859,21700.88477,21681.91406,21690.5293,0
2023-02-11 05:00:00+00:00,21686.14453,21686.14453,21712.43945,21685.14258,21696.39258,0
2023-02-11 06:00:00+00:00,21677.43164,21677.43164,21692.26953,21674.6875,21686.30273,0
2023-02-11 07:00:00+00:00,21708.39453,21708.39453,21710.39258,21665.39258,21676.67773,0
2023-02-11 08:00:00+00:00,21708.42773,21708.42773,21718.25586,21697.83398,21707.44531,0
2023-02-11 09:00:00+00:00,21707.89258,21707.89258,21709.43359,21688.46875,21707.62305,0
2023-02-11 10:00:00+00:00,21688.29883,21688.29883,21709.07617,21675.00391,21708.75,0
2023-02-11 11:00:00+00:00,21699.81641,21699.81641,21699.81641,21683.15234,21688.01758,0
2023-02-11 12:00:00+00:00,21722.91211,21722.91211,21759.61719,21690.96484,21699.84961,0
2023-02-11 13:00:00+00:00,21765.03906,21765.03906,21767.87109,21713.60938,21721.98242,0
2023-02-11 14:00:00+00:00,21758.74414,21758.74414,21767.09375,21727.54297,21765.00195,0
