Adj Close,Close,High,Low,Open,Volume
BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
23821.3203125,23821.3203125,23840.931640625,23774.787109375,23800.986328125,0
24071.224609375,24071.224609375,24071.224609375,23805.46484375,23819.5078125,20023296
24190.73828125,24190.73828125,24197.41015625,24077.162109375,24077.162109375,325220352
24144.240234375,24144.240234375,24229.474609375,24144.072265625,24190.71875,0
24161.146484375,24161.146484375,24186.1796875,24138.37109375,24145.1484375,0
24542.30859375,24542.30859375,24542.30859375,24164.505859375,24164.505859375,0
24478.12890625,24478.12890625,24572.08984375,24478.12890625,24533.599609375,103424000
24489.142578125,24489.142578125,24489.142578125,24446.837890625,24475.09375,0
24401.380859375,24401.380859375,24509.7109375,24387.1875,24492.232421875,0
24395.2890625,24395.2890625,24410.63671875,24343.7734375,24400.63671875,0
24392.607421875,24392.607421875,24423.630859375,24388.298828125,24391.4140625,0
24430.640625,24430.640625,24468.52734375,24383.037109375,24390.658203125,0
24344.060546875,24344.060546875,24458.376953125,24344.060546875,24427.61328125,0
24279.1328125,24279.1328125,24328.595703125,24261.4765625,24328.595703125,150347776
23772.6015625,23772.6015625,24278.634765625,23733.71484375,24278.634765625,1253242880
23954.080078125,23954.080078125,23968.578125,23693.919921875,23780.34375,926830592
24016.998046875,24016.998046875,24175.517578125,23927.173828125,23944.234375,1421299712
24040.58984375,24040.58984375,24139.087890625,23971.3125,24019.6953125,496527360
23956.86328125,23956.86328125,24039.890625,23926.953125,24039.890625,0
23836.671875,23836.671875,23985.208984375,23836.671875,23958.765625,0
23861.37890625,23861.37890625,23964.0,23809.021484375,23832.068359375,371906560
23867.673828125,23867.673828125,23892.0390625,23779.4921875,23859.02734375,311105536
23976.513671875,23976.513671875,24027.31640625,23859.966796875,23871.693359375,0
23957.96875,23957.96875,24042.69140625,23951.923828125,23976.72265625,0
23911.3046875,23911.3046875,24003.19921875,23911.3046875,23959.37109375,0
23882.015625,23882.015625,23909.740234375,23809.66796875,23909.740234375,0
23944.42578125,23944.42578125,23946.3359375,23864.8203125,23885.24609375,0
23958.359375,23958.359375,23998.86328125,23905.98046875,23946.0078125,17336320
24024.140625,24024.140625,24103.705078125,23961.0390625,23961.0390625,392804352
23950.287109375,23950.287109375,24024.7265625,23950.287109375,24020.7578125,0
23965.59375,23965.59375,23993.326171875,23946.548828125,23952.392578125,0
23977.427734375,23977.427734375,23990.564453125,23962.271484375,23965.07421875,0
23916.029296875,23916.029296875,23971.880859375,23886.05859375,23971.880859375,0
23908.259765625,23908.259765625,23914.9921875,23843.05078125,23914.9921875,84676608
23862.271484375,23862.271484375,23910.267578125,23818.01953125,23909.767578125,52166656
23904.73046875,23904.73046875,23942.4609375,23798.99609375,23855.212890625,160108544
23867.1796875,23867.1796875,23928.541015625,23845.7890625,23912.662109375,0
23873.2578125,23873.2578125,23887.66015625,23806.107421875,23857.392578125,0
23885.115234375,23885.115234375,23898.041015625,23858.12109375,23875.287109375,0
23903.60546875,23903.60546875,23989.509765625,23887.5234375,23887.5234375,0
23796.064453125,23796.064453125,23935.19140625,23762.86328125,23904.83984375,0
23850.330078125,23850.330078125,23850.330078125,23739.78125,23792.142578125,0
23392.5859375,23392.5859375,23842.234375,23392.5859375,23842.234375,701356032
23217.298828125,23217.298828125,23400.048828125,23082.158203125,23400.048828125,1670967296
23097.560546875,23097.560546875,23212.927734375,23094.46875,23212.927734375,0
23139.73828125,23139.73828125,23157.50390625,23080.33984375,23097.646484375,0
23152.109375,23152.109375,23152.109375,23007.072265625,23140.916015625,404299776
23225.9453125,23225.9453125,23289.9765625,23160.61328125,23160.61328125,692623360
23109.8125,23109.8125,23228.26953125,23099.0078125,23228.26953125,84123648
23103.1171875,23103.1171875,23155.7734375,23042.20703125,23119.978515625,0
23199.892578125,23199.892578125,23204.138671875,23096.359375,23108.849609375,33982464
23165.3203125,23165.3203125,23210.2109375,23152.423828125,23197.087890625,0
23204.515625,23204.515625,23206.890625,23159.4765625,23167.6875,0
23104.314453125,23104.314453125,23207.302734375,23098.12109375,23199.0546875,0
23108.359375,23108.359375,23128.8515625,23093.6171875,23106.859375,239616
23122.630859375,23122.630859375,23122.630859375,23082.904296875,23109.88671875,19922944
23058.66015625,23058.66015625,23124.732421875,23053.49609375,23120.7734375,0
23095.962890625,23095.962890625,23105.822265625,23057.208984375,23057.98828125,0
23119.62890625,23119.62890625,23119.62890625,23093.984375,23095.640625,0
23127.4375,23127.4375,23158.8515625,23120.966796875,23122.74609375,0
23069.13671875,23069.13671875,23128.224609375,23050.85546875,23126.853515625,0
22969.77734375,22969.77734375,23080.662109375,22969.076171875,23070.50390625,9666560
22986.224609375,22986.224609375,23014.984375,22957.515625,22966.892578125,117536768
23017.654296875,23017.654296875,23017.654296875,22910.994140625,22986.052734375,0
23028.474609375,23028.474609375,23074.599609375,23015.146484375,23016.728515625,0
23033.27734375,23033.27734375,23053.796875,23003.923828125,23025.173828125,0
23003.21875,23003.21875,23034.986328125,22989.837890625,23030.171875,0
23023.671875,23023.671875,23085.6953125,23010.50390625,23010.50390625,0
23049.47265625,23049.47265625,23056.041015625,23015.029296875,23015.029296875,0
22995.57421875,22995.57421875,23051.3984375,22984.4140625,23047.419921875,0
22981.447265625,22981.447265625,23013.5625,22929.29296875,22993.94921875,0
22923.080078125,22923.080078125,22993.16796875,22863.37890625,22980.5625,0
22916.07421875,22916.07421875,22947.767578125,22879.541015625,22915.734375,0
23134.33984375,23134.33984375,23139.912109375,22925.849609375,22925.849609375,11626496
23171.150390625,23171.150390625,23185.11328125,23119.603515625,23129.8203125,9142272
23111.482421875,23111.482421875,23174.150390625,23110.890625,23174.150390625,0
23120.490234375,23120.490234375,23130.3671875,23099.033203125,23110.978515625,0
23198.9296875,23198.9296875,23198.9296875,23084.220703125,23121.056640625,0
23232.634765625,23232.634765625,23244.490234375,23206.5625,23210.1953125,161951744
23204.421875,23204.421875,23229.63671875,23183.26953125,23229.63671875,0
23169.388671875,23169.388671875,23205.810546875,23169.388671875,23201.70703125,0
23163.10546875,23163.10546875,23167.7890625,23133.724609375,23166.048828125,51505152
23168.015625,23168.015625,23190.3359375,23161.560546875,23166.0546875,23524352
23168.548828125,23168.548828125,23174.005859375,23137.392578125,23167.060546875,0
23266.287109375,23266.287109375,23266.287109375,23168.25390625,23168.25390625,35723264
23235.455078125,23235.455078125,23268.654296875,23233.291015625,23265.94140625,0
23251.97265625,23251.97265625,23251.97265625,23220.908203125,23236.42578125,0
23165.232421875,23165.232421875,23266.79296875,23165.232421875,23250.294921875,0
23200.138671875,23200.138671875,23202.578125,23165.384765625,23165.384765625,0
23233.498046875,23233.498046875,23276.4296875,23201.60546875,23201.60546875,312888320
23245.61328125,23245.61328125,23245.61328125,23208.181640625,23229.361328125,60241920
23202.4453125,23202.4453125,23262.302734375,23196.302734375,23244.27734375,0
23232.41796875,23232.41796875,23232.41796875,23169.28515625,23197.529296875,0
23495.115234375,23495.115234375,23512.861328125,23231.986328125,23231.986328125,652075008
23520.521484375,23520.521484375,23531.890625,23413.9921875,23493.482421875,277211136
23639.146484375,23639.146484375,23654.3671875,23491.85546875,23514.548828125,125838336
23578.265625,23578.265625,23644.25,23578.26171875,23636.419921875,0
23449.287109375,23449.287109375,23583.732421875,23366.228515625,23576.142578125,202315776
23558.6796875,23558.6796875,23576.568359375,23451.916015625,23451.916015625,345405440
23499.244140625,23499.244140625,23563.29296875,23483.3984375,23561.451171875,158080000
23550.369140625,23550.369140625,23550.369140625,23462.375,23502.74609375,196157440
23560.6171875,23560.6171875,23606.10546875,23537.021484375,23551.171875,52467712
23577.1875,23577.1875,23622.955078125,23555.62109375,23559.126953125,0
23510.962890625,23510.962890625,23571.2734375,23491.59765625,23571.2734375,182337536
23412.666015625,23412.666015625,23512.69140625,23393.33203125,23507.939453125,325840896
23422.048828125,23422.048828125,23436.630859375,23399.203125,23410.70703125,88252416
23443.892578125,23443.892578125,23462.4765625,23416.548828125,23420.52734375,42272768
23392.59375,23392.59375,23446.787109375,23365.36328125,23440.328125,239968256
23402.53515625,23402.53515625,23433.974609375,23353.890625,23386.685546875,0
23414.658203125,23414.658203125,23415.005859375,23371.53125,23403.794921875,0
23427.69921875,23427.69921875,23441.64453125,23397.564453125,23408.0625,52682752
23403.7265625,23403.7265625,23441.650390625,23396.462890625,23426.365234375,0
23724.298828125,23724.298828125,23757.732421875,23405.314453125,23405.314453125,1297905664
23784.361328125,23784.361328125,23795.810546875,23699.837890625,23720.947265625,731750400
23560.19140625,23560.19140625,23857.890625,23560.19140625,23791.4453125,1282664448
23411.9296875,23411.9296875,23609.19140625,23276.435546875,23564.2578125,1698236416
23361.072265625,23361.072265625,23415.072265625,23325.169921875,23414.8671875,541243392
23260.302734375,23260.302734375,23357.685546875,23205.87890625,23350.8203125,0
23295.7421875,23295.7421875,23336.83984375,23268.65625,23270.94921875,0
23309.595703125,23309.595703125,23309.595703125,23210.201171875,23298.2734375,0
23398.453125,23398.453125,23399.6484375,23308.66015625,23308.66015625,0
23512.35546875,23512.35546875,23514.857421875,23389.140625,23395.384765625,0
23521.888671875,23521.888671875,23545.119140625,23485.345703125,23505.693359375,0
23462.296875,23462.296875,23531.75,23462.11328125,23521.837890625,25157632
23445.447265625,23445.447265625,23466.275390625,23394.8046875,23456.015625,14768128
23454.740234375,23454.740234375,23470.451171875,23405.958984375,23445.69140625,0
23485.875,23485.875,23502.99609375,23452.623046875,23452.623046875,0
23439.435546875,23439.435546875,23486.6796875,23425.345703125,23484.46875,0
23401.046875,23401.046875,23454.259765625,23401.046875,23442.392578125,0
23412.185546875,23412.185546875,23416.42578125,23388.185546875,23390.626953125,0
23270.166015625,23270.166015625,23409.08203125,23270.166015625,23409.08203125,281430016
23301.52734375,23301.52734375,23306.279296875,23247.857421875,23262.708984375,106240000
23305.80078125,23305.80078125,23323.84765625,23276.3359375,23299.69140625,0
23373.08203125,23373.08203125,23380.634765625,23278.0625,23300.779296875,146075648
23408.267578125,23408.267578125,23416.521484375,23357.044921875,23375.45703125,134963200
23471.76171875,23471.76171875,23499.966796875,23407.486328125,23408.498046875,334786560
23417.125,23417.125,23487.544921875,23405.033203125,23474.763671875,0
23461.810546875,23461.810546875,23547.943359375,23364.2734375,23420.115234375,0
23516.955078125,23516.955078125,23532.796875,23440.208984375,23457.408203125,0
23477.333984375,23477.333984375,23585.384765625,23457.017578125,23519.75390625,0
23549.953125,23549.953125,23552.693359375,23470.216796875,23470.216796875,0
23492.3125,23492.3125,23551.408203125,23475.08203125,23547.8359375,0
23294.486328125,23294.486328125,23497.060546875,23285.251953125,23492.23046875,252606464
23317.74609375,23317.74609375,23340.96875,23239.310546875,23290.02734375,0
23144.05859375,23144.05859375,23314.76953125,23084.7109375,23314.76953125,664086528
23178.435546875,23178.435546875,23235.013671875,23144.8671875,23144.986328125,70744064
23152.11328125,23152.11328125,23202.263671875,23135.263671875,23180.775390625,5113856
23089.736328125,23089.736328125,23218.61328125,23088.85546875,23150.9296875,159143936
23270.861328125,23270.861328125,23276.646484375,23095.041015625,23095.041015625,351197184
23324.884765625,23324.884765625,23324.884765625,23263.09375,23266.486328125,148758528
23447.71484375,23447.71484375,23483.935546875,23328.1484375,23328.1484375,678737920
23778.97265625,23778.97265625,23778.97265625,23446.8828125,23448.91796875,659912704
23700.65625,23700.65625,23796.947265625,23675.578125,23795.744140625,489891840
23758.73828125,23758.73828125,23767.21484375,23695.2265625,23701.03125,432580608
23721.662109375,23721.662109375,23759.400390625,23713.091796875,23758.12109375,0
23875.796875,23875.796875,23875.796875,23711.3203125,23723.404296875,331554816
23779.765625,23779.765625,23878.208984375,23766.28515625,23871.919921875,532062208
23775.18359375,23775.18359375,23776.54296875,23726.353515625,23776.54296875,125392896
23741.0390625,23741.0390625,23794.701171875,23731.859375,23779.71875,18544640
23738.404296875,23738.404296875,23788.849609375,23735.455078125,23741.798828125,0
23700.455078125,23700.455078125,23743.865234375,23664.177734375,23738.494140625,76482560
23777.255859375,23777.255859375,23821.146484375,23653.19140625,23700.82421875,120190976
23721.572265625,23721.572265625,23754.755859375,23639.119140625,23752.810546875,287145984
23719.39453125,23719.39453125,23734.7890625,23618.806640625,23727.3984375,284653568
23726.3046875,23726.3046875,23744.935546875,23696.8828125,23716.185546875,128468992
23691.939453125,23691.939453125,23734.60546875,23682.470703125,23728.80078125,0
23423.494140625,23423.494140625,23701.8984375,23423.494140625,23693.80078125,0
23442.08203125,23442.08203125,23473.1875,23393.048828125,23419.7578125,148086784
23550.552734375,23550.552734375,23572.84765625,23411.392578125,23442.060546875,0
23537.322265625,23537.322265625,23573.22265625,23486.39453125,23551.1640625,0
23644.326171875,23644.326171875,23656.59375,23529.517578125,23541.337890625,89608192
23631.626953125,23631.626953125,23736.849609375,23631.626953125,23647.01953125,65382400
23534.931640625,23534.931640625,23631.701171875,23502.98046875,23630.060546875,11835392
23500.220703125,23500.220703125,23550.708984375,23496.779296875,23531.970703125,44038144
23514.4296875,23514.4296875,23519.587890625,23469.505859375,23507.0234375,0
23537.791015625,23537.791015625,23537.791015625,23499.83984375,23513.89453125,0
23450.46484375,23450.46484375,23552.583984375,23446.423828125,23542.26953125,0
23471.04296875,23471.04296875,23479.171875,23426.451171875,23449.81640625,0
23407.287109375,23407.287109375,23465.248046875,23393.5703125,23465.248046875,0
23449.79296875,23449.79296875,23466.1484375,23378.1640625,23408.376953125,0
23427.814453125,23427.814453125,23464.732421875,23427.814453125,23450.6015625,0
23395.6953125,23395.6953125,23424.9765625,23379.400390625,23424.9765625,0
23427.34765625,23427.34765625,23428.51171875,23382.134765625,23394.025390625,0
23355.779296875,23355.779296875,23433.517578125,23347.5625,23425.998046875,8091648
23318.3828125,23318.3828125,23393.244140625,23312.16015625,23357.3203125,333682688
23314.35546875,23314.35546875,23344.9296875,23245.021484375,23319.234375,0
23361.552734375,23361.552734375,23369.046875,23313.4765625,23313.4765625,0
23285.546875,23285.546875,23383.64453125,23283.5703125,23363.408203125,0
23280.517578125,23280.517578125,23311.9296875,23262.359375,23286.05859375,0
23422.837890625,23422.837890625,23422.837890625,23273.68359375,23279.84765625,235489280
23473.162109375,23473.162109375,23490.7734375,23432.162109375,23433.6015625,0
23470.2109375,23470.2109375,23538.103515625,23448.349609375,23474.3203125,0
23439.466796875,23439.466796875,23474.494140625,23432.0390625,23469.70703125,0
23497.279296875,23497.279296875,23540.1640625,23429.119140625,23438.404296875,0
23474.365234375,23474.365234375,23503.55078125,23462.90234375,23493.431640625,0
23433.931640625,23433.931640625,23479.34765625,23420.341796875,23476.6328125,0
22281.33984375,22281.33984375,23434.765625,22281.33984375,23434.765625,2961405952
22367.736328125,22367.736328125,22409.68359375,22241.77734375,22273.57421875,1921878016
22351.439453125,22351.439453125,22396.837890625,22331.76171875,22369.08203125,557836288
22400.919921875,22400.919921875,22400.919921875,22327.03125,22351.982421875,515405824
22367.24609375,22367.24609375,22424.228515625,22362.8203125,22400.986328125,283076608
22402.166015625,22402.166015625,22415.994140625,22360.46875,22367.369140625,79058944
22384.712890625,22384.712890625,22412.21875,22362.826171875,22399.29296875,4831232
22430.009765625,22430.009765625,22434.169921875,22381.13671875,22381.13671875,21671936
22386.814453125,22386.814453125,22450.306640625,22385.578125,22433.345703125,222814208
22377.412109375,22377.412109375,22396.578125,22373.439453125,22387.40625,0
22366.779296875,22366.779296875,22377.931640625,22344.673828125,22376.2578125,29896704
22356.09375,22356.09375,22382.02734375,22347.5390625,22365.173828125,0
22409.619140625,22409.619140625,22409.619140625,22301.869140625,22357.19140625,0
22412.7109375,22412.7109375,22438.8359375,22397.693359375,22407.56640625,0
22353.599609375,22353.599609375,22411.1015625,22321.287109375,22411.1015625,200620032
22371.078125,22371.078125,22375.451171875,22349.27734375,22350.685546875,0
22428.251953125,22428.251953125,22444.185546875,22375.50390625,22375.50390625,20174848
22335.3515625,22335.3515625,22427.8203125,22306.6796875,22427.8203125,132208640
22368.740234375,22368.740234375,22379.259765625,22323.177734375,22334.751953125,0
22332.626953125,22332.626953125,22382.7578125,22315.927734375,22369.263671875,0
22269.19140625,22269.19140625,22331.998046875,22213.23828125,22331.998046875,509341696
22339.603515625,22339.603515625,22339.603515625,22263.609375,22271.1171875,0
22360.94140625,22360.94140625,22374.4140625,22337.560546875,22337.560546875,66736128
22389.2265625,22389.2265625,22389.2265625,22354.375,22369.599609375,45854720
22363.08203125,22363.08203125,22395.16796875,22363.08203125,22386.91796875,0
22357.068359375,22357.068359375,22368.103515625,22350.275390625,22360.88671875,0
22356.99609375,22356.99609375,22360.44921875,22347.349609375,22356.189453125,0
22349.6875,22349.6875,22370.248046875,22343.966796875,22358.2265625,0
22331.751953125,22331.751953125,22357.712890625,22314.826171875,22350.310546875,0
22387.248046875,22387.248046875,22405.177734375,22331.806640625,22332.501953125,0
22376.177734375,22376.177734375,22386.21484375,22369.345703125,22385.90625,0
22355.205078125,22355.205078125,22376.765625,22351.765625,22376.765625,0
22359.69140625,22359.69140625,22378.822265625,22352.666015625,22353.357421875,0
22351.125,22351.125,22372.765625,22338.978515625,22359.85546875,0
22356.548828125,22356.548828125,22361.529296875,22344.90625,22350.484375,0
22394.962890625,22394.962890625,22394.962890625,22353.138671875,22358.21484375,0
22370.4296875,22370.4296875,22395.90625,22366.8359375,22395.90625,0
22354.974609375,22354.974609375,22376.603515625,22348.845703125,22368.38671875,0
22337.29296875,22337.29296875,22365.927734375,22331.759765625,22354.423828125,0
22332.533203125,22332.533203125,22344.75,22316.595703125,22335.806640625,0
22317.15234375,22317.15234375,22340.4375,22316.423828125,22333.919921875,0
22328.14453125,22328.14453125,22332.4140625,22289.8515625,22316.677734375,0
22261.0078125,22261.0078125,22332.732421875,22261.0078125,22327.9453125,0
22256.7734375,22256.7734375,22271.580078125,22198.98046875,22261.4765625,0
22232.986328125,22232.986328125,22267.529296875,22201.236328125,22267.529296875,0
22314.14453125,22314.14453125,22351.416015625,22223.669921875,22229.203125,74371072
22351.763671875,22351.763671875,22351.904296875,22314.623046875,22314.75390625,0
22376.986328125,22376.986328125,22376.986328125,22332.57421875,22354.14453125,0
22582.8671875,22582.8671875,22611.341796875,22373.19921875,22378.73046875,868688896
22378.513671875,22378.513671875,22605.974609375,22307.142578125,22595.84375,821526528
22410.64453125,22410.64453125,22437.705078125,22377.7109375,22380.916015625,245414912
22464.775390625,22464.775390625,22464.775390625,22404.478515625,22404.478515625,193912832
22431.916015625,22431.916015625,22466.357421875,22415.240234375,22466.357421875,0
22430.83984375,22430.83984375,22431.73828125,22417.7890625,22429.384765625,0
22391.966796875,22391.966796875,22433.537109375,22389.3828125,22433.537109375,69834752
22343.6171875,22343.6171875,22406.234375,22343.6171875,22390.546875,44585984
22387.6171875,22387.6171875,22392.2421875,22341.021484375,22343.7578125,118755328
22413.62109375,22413.62109375,22422.896484375,22380.583984375,22386.73828125,101008384
22414.201171875,22414.201171875,22424.04296875,22403.001953125,22413.923828125,48721920
22429.658203125,22429.658203125,22429.658203125,22405.9609375,22412.900390625,5582848
22471.33203125,22471.33203125,22477.47265625,22430.150390625,22430.150390625,232879104
22447.802734375,22447.802734375,22473.478515625,22440.32421875,22470.650390625,80493568
22453.37890625,22453.37890625,22466.630859375,22439.025390625,22448.0078125,41984
22445.66796875,22445.66796875,22455.763671875,22439.859375,22453.51953125,0
22438.791015625,22438.791015625,22458.3046875,22438.791015625,22447.01953125,0
22444.919921875,22444.919921875,22451.283203125,22432.134765625,22437.234375,0
22415.08984375,22415.08984375,22450.12890625,22402.685546875,22444.970703125,1872896
22429.6796875,22429.6796875,22433.19140625,22412.576171875,22416.5703125,0
22482.66015625,22482.66015625,22496.99609375,22387.787109375,22428.685546875,116079616
22434.04296875,22434.04296875,22482.68359375,22412.6875,22482.68359375,0
22436.8984375,22436.8984375,22449.513671875,22388.27734375,22435.93359375,208470016
22454.66015625,22454.66015625,22470.16796875,22394.759765625,22436.81640625,111297536
22371.404296875,22371.404296875,22465.22265625,22369.5390625,22454.3203125,0
22396.119140625,22396.119140625,22398.76171875,22334.275390625,22383.46875,0
22397.87109375,22397.87109375,22411.435546875,22390.72265625,22397.72265625,37185536
22349.931640625,22349.931640625,22405.267578125,22347.12890625,22398.861328125,207173632
22370.802734375,22370.802734375,22370.802734375,22331.314453125,22349.080078125,389962752
22409.1953125,22409.1953125,22424.7421875,22372.484375,22372.484375,334645248
22401.48828125,22401.48828125,22429.154296875,22398.8046875,22409.42578125,6326272
22412.875,22412.875,22436.501953125,22368.2734375,22402.76171875,204625920
22400.650390625,22400.650390625,22420.107421875,22388.076171875,22413.5234375,99900416
22407.392578125,22407.392578125,22419.607421875,22390.849609375,22404.234375,57044992
22382.9296875,22382.9296875,22411.841796875,22377.771484375,22411.04296875,180435968
22406.08984375,22406.08984375,22414.34375,22374.99609375,22383.302734375,133966848
22450.34765625,22450.34765625,22462.091796875,22402.083984375,22405.0703125,149267456
22451.947265625,22451.947265625,22456.576171875,22429.447265625,22449.71875,267809792
22562.412109375,22562.412109375,22575.91796875,22450.0546875,22456.55859375,698477568
22543.021484375,22543.021484375,22584.29296875,22497.892578125,22568.5234375,717924352
22496.43359375,22496.43359375,22537.650390625,22496.33984375,22537.650390625,293703680
22530.05859375,22530.05859375,22539.603515625,22489.833984375,22495.47265625,297408512
22435.796875,22435.796875,22525.86328125,22394.970703125,22525.86328125,609628160
22377.267578125,22377.267578125,22427.515625,22377.267578125,22421.931640625,347420672
22418.11328125,22418.11328125,22425.666015625,22361.412109375,22369.7734375,0
22442.791015625,22442.791015625,22451.068359375,22417.337890625,22417.337890625,0
22430.16015625,22430.16015625,22456.087890625,22418.080078125,22444.15234375,0
22435.89453125,22435.89453125,22439.615234375,22411.80078125,22428.322265625,32493568
22486.98046875,22486.98046875,22506.921875,22437.923828125,22437.923828125,0
22492.26171875,22492.26171875,22498.716796875,22469.96484375,22488.005859375,0
22469.373046875,22469.373046875,22527.41796875,22468.056640625,22496.646484375,0
22482.0234375,22482.0234375,22482.0234375,22464.734375,22470.466796875,0
22472.00390625,22472.00390625,22486.072265625,22466.923828125,22485.041015625,0
22457.640625,22457.640625,22469.96875,22446.84765625,22469.591796875,0
22431.91796875,22431.91796875,22459.095703125,22431.63671875,22456.4765625,73686016
22434.30859375,22434.30859375,22434.30859375,22411.96484375,22431.470703125,0
22390.47265625,22390.47265625,22434.744140625,22378.904296875,22434.744140625,200067072
22380.63671875,22380.63671875,22429.00390625,22380.63671875,22389.892578125,140485632
22376.068359375,22376.068359375,22402.064453125,22376.068359375,22381.037109375,46473216
22413.8046875,22413.8046875,22415.20703125,22359.740234375,22366.541015625,280624128
22369.544921875,22369.544921875,22421.41796875,22369.544921875,22410.791015625,0
22330.927734375,22330.927734375,22373.8125,22311.509765625,22367.099609375,584526848
22352.111328125,22352.111328125,22393.677734375,22069.68359375,22327.607421875,3199229952
22272.455078125,22272.455078125,22375.427734375,22248.0625,22348.7421875,559777792
22339.4140625,22339.4140625,22360.126953125,22256.728515625,22271.154296875,402919424
22207.265625,22207.265625,22342.9921875,22207.265625,22339.044921875,303972352
22174.451171875,22174.451171875,22247.986328125,22174.451171875,22213.130859375,0
22079.625,22079.625,22174.23046875,22053.12890625,22174.23046875,865130496
22081.349609375,22081.349609375,22106.9765625,22011.26171875,22079.205078125,447442944
22122.96875,22122.96875,22132.984375,22028.716796875,22079.166015625,238428160
22218.908203125,22218.908203125,22221.3125,22108.326171875,22127.412109375,300306432
22255.876953125,22255.876953125,22268.896484375,22216.44140625,22216.44140625,264456192
22193.8046875,22193.8046875,22260.423828125,22187.296875,22255.138671875,0
22186.826171875,22186.826171875,22217.7109375,22185.90234375,22194.08203125,6539264
22169.22265625,22169.22265625,22204.572265625,22129.95703125,22186.46875,2701312
22146.61328125,22146.61328125,22184.263671875,22141.271484375,22169.8984375,76632064
21980.765625,21980.765625,22161.48828125,21964.9921875,22150.701171875,943704064
22050.736328125,22050.736328125,22053.595703125,21966.826171875,21983.806640625,431843328
21999.419921875,21999.419921875,22051.517578125,21999.419921875,22051.517578125,105101312
22017.216796875,22017.216796875,22035.669921875,21973.9453125,21996.025390625,203071488
22031.6953125,22031.6953125,22033.58203125,21995.486328125,22015.037109375,0
22122.2421875,22122.2421875,22129.36328125,22010.95703125,22029.783203125,286355456
22082.353515625,22082.353515625,22135.505859375,22074.0703125,22122.09375,96784384
22014.2421875,22014.2421875,22105.935546875,22013.888671875,22082.02734375,0
21991.7578125,21991.7578125,22048.958984375,21977.458984375,22016.716796875,487745536
21998.46484375,21998.46484375,22026.203125,21961.3203125,21992.1875,0
22157.708984375,22157.708984375,22185.609375,21962.578125,21995.265625,0
22152.9609375,22152.9609375,22198.90234375,22078.8125,22158.6796875,0
22060.76953125,22060.76953125,22150.63671875,22060.76953125,22150.3671875,0
22037.74609375,22037.74609375,22059.0859375,21975.4765625,22059.0859375,0
22016.279296875,22016.279296875,22057.3046875,22013.009765625,22037.23828125,0
22107.623046875,22107.623046875,22113.93359375,21988.044921875,22016.06640625,0
22003.81640625,22003.81640625,22115.392578125,21973.576171875,22106.416015625,0
21836.76171875,21836.76171875,22013.109375,21823.197265625,22006.185546875,192153600
21721.00390625,21721.00390625,21837.392578125,21708.05078125,21835.42578125,924725248
21743.69921875,21743.69921875,21762.271484375,21709.55859375,21720.080078125,31334400
21735.970703125,21735.970703125,21758.28515625,21692.3984375,21742.61328125,138502144
21784.259765625,21784.259765625,21797.73828125,21726.423828125,21731.64453125,152608768
21780.40234375,21780.40234375,21802.716796875,21770.041015625,21784.42578125,0
21752.5390625,21752.5390625,21786.90234375,21748.93359375,21782.81640625,24473600
21747.0078125,21747.0078125,21767.431640625,21739.443359375,21753.369140625,0
21743.271484375,21743.271484375,21757.00390625,21712.01171875,21747.68359375,0
21689.2734375,21689.2734375,21752.537109375,21683.814453125,21744.53515625,0
21696.689453125,21696.689453125,21698.25390625,21650.982421875,21689.34375,325945344
21654.974609375,21654.974609375,21702.8671875,21630.841796875,21696.3125,226254848
21673.60546875,21673.60546875,21675.93359375,21619.064453125,21653.28515625,110884864
21674.1171875,21674.1171875,21679.279296875,21641.806640625,21671.640625,0
21625.052734375,21625.052734375,21679.451171875,21621.9765625,21674.87890625,0
21709.763671875,21709.763671875,21720.484375,21588.546875,21624.00390625,336490496
21718.7109375,21718.7109375,21796.12109375,21702.8203125,21710.484375,146388992
21669.142578125,21669.142578125,21777.724609375,21668.37890625,21720.01171875,0
21515.78125,21515.78125,21669.951171875,21506.064453125,21668.0625,650418176
21470.486328125,21470.486328125,21519.421875,21466.275390625,21514.638671875,592637952
21063.486328125,21063.486328125,21490.765625,21044.05859375,21475.921875,1736046592
20862.9921875,20862.9921875,21061.56640625,20842.669921875,21061.56640625,1693808640
20324.1796875,20324.1796875,20871.666015625,20324.1796875,20862.00390625,2687633408
20244.486328125,20244.486328125,20405.01171875,20210.306640625,20326.3515625,1922457600
20364.24609375,20364.24609375,20423.166015625,20241.21484375,20248.54296875,401291264
20361.517578125,20361.517578125,20375.443359375,20325.40234375,20363.263671875,0
20127.7578125,20127.7578125,20370.595703125,20095.775390625,20367.001953125,1168683008
20113.05078125,20113.05078125,20130.380859375,19919.724609375,20130.380859375,2248863744
20066.875,20066.875,20121.822265625,20066.751953125,20111.208984375,436838400
20075.1015625,20075.1015625,20122.921875,20045.3984375,20064.6015625,346824704
19895.787109375,19895.787109375,20070.70703125,19895.787109375,20069.087890625,818180096
20020.193359375,20020.193359375,20026.34375,19899.82421875,19899.82421875,627064832
19900.078125,19900.078125,20028.556640625,19897.650390625,20018.208984375,406302720
19975.2890625,19975.2890625,20010.380859375,19851.787109375,19899.5859375,1253998592
19956.234375,19956.234375,19976.814453125,19893.34375,19976.404296875,0
