Datetime,Adj Close,Close,High,Low,Open,Volume
03/18/2023-07:00,27429.70117,27429.70117,27567.89063,27392.86914,27567.89063,0
03/18/2023-08:00,27301.29492,27301.29492,27430.57031,27147.44727,27430.57031,0
03/18/2023-09:00,27463.18359,27463.18359,27492.70898,27228.78516,27278.30273,0
03/18/2023-10:00,27556.375,27556.375,27556.375,27443.21094,27470.4043,0
03/18/2023-11:00,27507.66992,27507.66992,27555.95898,27395.70703,27555.95898,0
03/18/2023-12:00,27590.14453,27590.14453,27667.54102,27373.19141,27512.63672,0
03/18/2023-13:00,27497.80469,27497.80469,27595.60352,27446.93945,27582.18164,0
03/18/2023-14:00,27615.49023,27615.49023,27663.48242,27482.01367,27501.49414,0
03/18/2023-15:00,27312.41016,27312.41016,27613.81055,27150.72656,27613.81055,0
03/18/2023-16:00,27373.85156,27373.85156,27496.03906,26636.26172,27292.92383,1304334336
03/18/2023-17:00,27375.50781,27375.50781,27511.69727,27048.62891,27415.32031,181051392
03/18/2023-18:00,27410.14063,27410.14063,27419.875,27318.52539,27373.98438,0
03/18/2023-19:00,27429.24609,27429.24609,27505.63867,27363.97266,27394.41016,0
03/18/2023-20:00,27411.90039,27411.90039,27510.54688,27356.60156,27421.13281,0
03/18/2023-21:00,27276.3457,27276.3457,27419.26172,27276.3457,27409.86328,0
03/18/2023-22:00,26978.66016,26978.66016,27305.32422,26966.35156,27305.32422,0
03/18/2023-23:00,26952.69922,26952.69922,27119.21094,26899.12109,26979.86523,0
03/19/2023-00:00,27138.80078,27138.80078,27173.13281,26969.50391,26969.50391,0
03/19/2023-01:00,27168.1543,27168.1543,27242.83789,27115.68555,27136.30078,0
03/19/2023-02:00,27175.41797,27175.41797,27245.94727,27134.45703,27170.44141,0
03/19/2023-03:00,27247.24219,27247.24219,27252.47852,27156.83984,27182.96289,0
03/19/2023-04:00,27199.24219,27199.24219,27331.92188,27187.69922,27289.28125,0
03/19/2023-05:00,27126.43164,27126.43164,27251.07422,27126.43164,27207.52148,0
03/19/2023-06:00,27020.92188,27020.92188,27145.82617,26972.66797,27126.23633,0
03/19/2023-07:00,27032.55078,27032.55078,27062.74805,26907.7168,26995.83398,84387840
03/19/2023-08:00,27024.26367,27024.26367,27149.33789,26969.73828,27038.3418,0
03/19/2023-09:00,27104.01563,27104.01563,27110.52344,27003.57617,27040.1875,0
03/19/2023-10:00,27131.51563,27131.51563,27151.26367,27062.57227,27105.68164,0
03/19/2023-11:00,27262.37109,27262.37109,27262.37109,27020.99414,27116.23242,268523520
03/19/2023-12:00,27320.73633,27320.73633,27395.68359,27228.26953,27237.73633,284782592
03/19/2023-13:00,27247.61328,27247.61328,27352.05664,27196.75781,27326.21484,0
03/19/2023-14:00,27411.83008,27411.83008,27434.95313,27256.07617,27256.07617,115886080
03/19/2023-15:00,27602.72266,27602.72266,27665.27734,27409.46484,27409.46484,422395904
03/19/2023-16:00,27955.28906,27955.28906,28189.95313,27573.99023,27635.35742,1072898048
03/19/2023-17:00,28004.05859,28004.05859,28105.23438,27823.93555,27986.91602,356790272
03/19/2023-18:00,28338.22266,28338.22266,28338.22266,27943.11914,27977.54297,1042935808
03/19/2023-19:00,28322.20898,28322.20898,28434.22656,28218.42578,28340.72656,1426194432
03/19/2023-20:00,27973.45117,27973.45117,28440.56055,27886.57813,28330.80664,1164984320
03/19/2023-21:00,28045.63672,28045.63672,28292.37891,27973.70117,27973.70117,748339200
03/19/2023-22:00,28206.2832,28206.2832,28216.89258,27977.68164,28055.10156,118685696
03/19/2023-23:00,28017.15234,28017.15234,28346.61133,27999.89648,28195.4082,0
03/20/2023-00:00,27913.60352,27913.60352,28117.27734,27895.49609,28041.60156,521625600
03/20/2023-01:00,27762.36719,27762.36719,27923.20313,27722.9043,27912.70508,663060480
03/20/2023-02:00,27494.92578,27494.92578,27813.85938,27366.62695,27757.83008,900710400
03/20/2023-03:00,27350.66602,27350.66602,27564.61133,27242.88086,27508.91992,1187336192
03/20/2023-04:00,27536.66016,27536.66016,27536.73047,27258.22266,27348.28125,581718016
03/20/2023-05:00,27539.46484,27539.46484,27569.19336,27457.52148,27527.83398,289566720
03/20/2023-06:00,27759.75391,27759.75391,27791.96875,27564.41797,27582.99219,638435328
03/20/2023-07:00,28277.94141,28277.94141,28307.61328,27711.86133,27711.86133,1926598656
03/20/2023-08:00,28425.44922,28425.44922,28497.54102,28113.47656,28263.19531,1880645632
03/20/2023-09:00,28284.75977,28284.75977,28527.72461,28149.91797,28401.9668,1370771456
03/20/2023-10:00,28190.15625,28190.15625,28327.87695,28106.65039,28283.84961,1043664896
03/20/2023-11:00,28281.14648,28281.14648,28352.76367,28144.55859,28185.35156,350998528
03/20/2023-12:00,28321.51367,28321.51367,28335.85938,28183.39258,28294.32227,0
03/20/2023-13:00,27901.75391,27901.75391,28316.64844,27823.07422,28316.64844,1155403776
03/20/2023-14:00,28103.73047,28103.73047,28193.16992,27908.1543,27908.1543,1420869632
03/20/2023-15:00,27724.55078,27724.55078,28173.91797,27724.55078,28115.45117,0
03/20/2023-16:00,27631.19727,27631.19727,27815.0332,27531.15234,27761.51172,0
03/20/2023-17:00,27689.46289,27689.46289,27823.0918,27577.80664,27616.60742,0
03/20/2023-18:00,28016.34961,28016.34961,28060.38867,27630.6582,27677.99609,0
03/20/2023-19:00,27846.67969,27846.67969,28046.13672,27724.70117,28034.28711,0
03/20/2023-20:00,28057.57031,28057.57031,28073.16992,27833.60156,27833.60156,0
03/20/2023-21:00,28042.5625,28042.5625,28222.10156,28000.91797,28059.22852,0
03/20/2023-22:00,28017.75195,28017.75195,28089.12891,27927.62109,28038.22266,0
03/20/2023-23:00,27763.33594,27763.33594,28059.39258,27662.5,28021.52148,0
03/21/2023-00:00,27928.02539,27928.02539,27982.41797,27725.94727,27768.39258,0
03/21/2023-01:00,27912.33398,27912.33398,27957.69141,27766.57227,27901.00195,0
03/21/2023-02:00,27841.21484,27841.21484,27937.95898,27835.09766,27923.01758,0
03/21/2023-03:00,27810.05273,27810.05273,27873.70508,27794.52539,27836.39844,0
03/21/2023-04:00,27967.42969,27967.42969,28005.85156,27819.94336,27819.94336,0
03/21/2023-05:00,27849.43164,27849.43164,27972.04883,27803.49805,27972.04883,112693248
03/21/2023-06:00,27743.91406,27743.91406,27844.63477,27715.97461,27844.63477,0
03/21/2023-07:00,27598.92578,27598.92578,27752.58984,27439.64648,27716.15234,0
03/21/2023-08:00,27698.82813,27698.82813,27723.20313,27509.92969,27572.7832,0
03/21/2023-09:00,27972.14063,27972.14063,28100.25586,27685.21484,27706.51758,0
03/21/2023-10:00,28012.59766,28012.59766,28194.07031,27965.17383,27987.41406,0
03/21/2023-11:00,28081.77344,28081.77344,28105.74805,27911.66211,28008.88086,0
03/21/2023-12:00,28237.90234,28237.90234,28260.79883,27982.72852,28079.05078,533774336
03/21/2023-13:00,28076.92773,28076.92773,28250.32031,27966.81641,28234.72461,0
03/21/2023-14:00,27922.18945,27922.18945,28151.14648,27785.11328,28081.00195,0
03/21/2023-15:00,28092.66797,28092.66797,28118.41406,27914.35938,27936.5332,0
03/21/2023-16:00,28436.33984,28436.33984,28439.5625,28061.89258,28077.35938,0
03/21/2023-17:00,28027.35938,28027.35938,28429.78711,28027.35938,28397.21484,788869120
03/21/2023-18:00,28171.75195,28171.75195,28177.68555,28007.07617,28050.04492,0
03/21/2023-19:00,28152.23828,28152.23828,28233.25391,28125.36914,28159.64453,0
03/21/2023-20:00,28109.92383,28109.92383,28203.09766,28060.91406,28139.56641,20328448
03/21/2023-21:00,28033.58789,28033.58789,28099.10156,27950.10547,28095.25391,53022720
03/21/2023-22:00,28067.24023,28067.24023,28087.54688,27967.4668,28024.20508,0
03/21/2023-23:00,28173.48633,28173.48633,28173.77148,28027.84766,28065.54883,0
03/22/2023-00:00,28063.87305,28063.87305,28158.7207,28016.57617,28158.7207,23957504
03/22/2023-01:00,28127.38867,28127.38867,28140.15234,28035.45313,28074.81836,0
03/22/2023-02:00,28121.64258,28121.64258,28188.5918,28108.5918,28138.96094,0
03/22/2023-03:00,28219.95313,28219.95313,28284.1543,28081.36133,28105.68555,177459200
03/22/2023-04:00,28250.44531,28250.44531,28259.12109,28196.0957,28216.5625,0
03/22/2023-05:00,28274.36328,28274.36328,28331.44922,28243.16602,28249.68945,0
03/22/2023-06:00,28248.16016,28248.16016,28272.19531,28210.75586,28272.19531,0
03/22/2023-07:00,28135.76172,28135.76172,28287.24219,28109.95508,28246.30078,0
03/22/2023-08:00,28138.08984,28138.08984,28236.31445,28112.91211,28141.01758,0
03/22/2023-09:00,28149.02344,28149.02344,28167.00781,28066.05469,28132.37891,0
03/22/2023-10:00,28197.79492,28197.79492,28217.42188,28127.5332,28144.92383,0
03/22/2023-11:00,28193.51758,28193.51758,28232.89258,28163.97656,28204.41797,0
03/22/2023-12:00,28275.09961,28275.09961,28293.34766,28159.26953,28181.46875,0
03/22/2023-13:00,28371.51953,28371.51953,28422.6875,28224.47461,28276.66406,0
03/22/2023-14:00,28623.29492,28623.29492,28775.01563,28346.32813,28346.88477,25245696
03/22/2023-15:00,28614.41016,28614.41016,28759.91406,28523.54297,28602.43945,321591296
03/22/2023-16:00,28680.65039,28680.65039,28718.03516,28551.25977,28631.05078,0
03/22/2023-17:00,28530.58398,28530.58398,28683.96484,28345.11719,28683.96484,0
03/22/2023-18:00,28060.61133,28060.61133,28803.33594,27920.34766,28523.85547,3871041536
03/22/2023-19:00,26846.64453,26846.64453,28057.44922,26771.74414,28057.44922,2643922944
03/22/2023-20:00,27355.58008,27355.58008,27405.92188,26759.99609,26759.99609,1105893376
03/22/2023-21:00,27153.40234,27153.40234,27473.25195,27134.86523,27373.40625,0
03/22/2023-22:00,27261.41406,27261.41406,27268.13672,27085.98828,27148.85352,77619200
03/22/2023-23:00,27315.50781,27315.50781,27369.70703,27241.43164,27256.50195,0
03/23/2023-00:00,27357.98633,27357.98633,27465.01563,27250.0332,27301.95703,0
03/23/2023-01:00,27221.875,27221.875,27361.16602,27183.36328,27356.55859,0
03/23/2023-02:00,27377.28906,27377.28906,27382.5293,27196.54102,27205.72852,0
03/23/2023-03:00,27435.0957,27435.0957,27448.67773,27350.62109,27377.69531,0
03/23/2023-04:00,27329.70313,27329.70313,27455.49219,27320.66016,27413.54102,0
03/23/2023-05:00,27695.45898,27695.45898,27748.66211,27326.19531,27326.19531,393832448
03/23/2023-06:00,27695.7168,27695.7168,27743.84375,27630.58008,27700.56445,0
03/23/2023-07:00,27688.14648,27688.14648,27735.79688,27637.47656,27693.90625,0
03/23/2023-08:00,27687.64453,27687.64453,27757.33789,27625.96289,27684.32031,0
03/23/2023-09:00,27692.96875,27692.96875,27699.6543,27648.90625,27688.79492,0
03/23/2023-10:00,27675.47461,27675.47461,27744.46289,27666.51367,27704.0625,0
03/23/2023-11:00,27639.23633,27639.23633,27678.17383,27545.02734,27674.52539,66097152
03/23/2023-12:00,27562.58008,27562.58008,27704.95117,27562.58008,27644.02734,0
03/23/2023-13:00,27415.88086,27415.88086,27548.87305,27359.24609,27533.67188,0
03/23/2023-14:00,27765.26758,27765.26758,27765.26758,27361.49219,27414.64453,0
03/23/2023-15:00,28661.1582,28661.1582,28729.84375,28061.22656,28061.22656,2274246656
03/23/2023-16:00,28537.33398,28537.33398,28677.16602,28419.70117,28631.58008,410574848
03/23/2023-17:00,28315.4082,28315.4082,28534.33594,28214.80273,28511.13867,0
03/23/2023-18:00,27893.71484,27893.71484,28396.99219,27867.69727,28339.06641,0
03/23/2023-19:00,28376.61719,28376.61719,28451.10352,27825.52734,27937.65234,0
03/23/2023-20:00,28284.63281,28284.63281,28402.86328,28148.83203,28402.86328,0
03/23/2023-21:00,28191.96875,28191.96875,28326.33203,28042.05078,28326.33203,0
03/23/2023-22:00,28261.75586,28261.75586,28302.58398,28138.72266,28201.96875,0
03/23/2023-23:00,28334.5957,28334.5957,28479.08203,28248.85547,28257.83008,83214336
03/24/2023-00:00,28229.61133,28229.61133,28388.4375,28229.61133,28324.11133,0
03/24/2023-01:00,28282.37109,28282.37109,28333.77539,28171.00977,28220.72461,0
03/24/2023-02:00,28225.67969,28225.67969,28338.66016,28187.94141,28276.44531,0
03/24/2023-03:00,28244.67969,28244.67969,28261.39258,28208.04297,28221.19727,0
03/24/2023-04:00,28149.90234,28149.90234,28284.91211,28149.90234,28248.82813,0
03/24/2023-05:00,28305.87695,28305.87695,28327.86914,28162.89258,28165.76953,0
03/24/2023-06:00,28270.50977,28270.50977,28338.45117,28257.5,28312.68945,0
03/24/2023-07:00,28314.04883,28314.04883,28341.19531,28206.61719,28278.39453,66232320
03/24/2023-08:00,28057.54492,28057.54492,28315.91797,27986.50195,28314.52734,344049664
03/24/2023-09:00,28089.10156,28089.10156,28195.48047,28045.83203,28061.94922,354119680
03/24/2023-10:00,28051.93359,28051.93359,28111.75586,27978.46875,28072.32227,242354176
03/24/2023-11:00,27655.74414,27655.74414,28110.96094,27541.66992,28060.43359,278599680
03/24/2023-12:00,28016.76367,28016.76367,28116.00977,27613.3418,27647.93359,6310862848
03/24/2023-13:00,27938.53711,27938.53711,28015.27148,27711.91406,28015.27148,47812608
03/24/2023-14:00,28028.79688,28028.79688,28208.20508,27870.26953,27972.60938,369442816
03/24/2023-15:00,28052.5332,28052.5332,28077.85156,27868.81836,28019.87305,0
03/24/2023-16:00,27931.37305,27931.37305,28068.7168,27872.4082,28044.62109,0
03/24/2023-17:00,27623.18359,27623.18359,27906.26563,27577.17188,27880.90234,0
03/24/2023-18:00,27750.32617,27750.32617,27825.41602,27592.45313,27629.66211,0
03/24/2023-19:00,27841.32813,27841.32813,27896.21289,27712.64258,27759.11328,0
03/24/2023-20:00,27613.95313,27613.95313,27857.07422,27564.125,27846.47656,0
03/24/2023-21:00,27373.85938,27373.85938,27628.625,27039.26563,27619.97266,572704768
03/24/2023-22:00,27336.06836,27336.06836,27452.60547,27329.3457,27376.25,109643776
03/24/2023-23:00,27480.52148,27480.52148,27527.20313,27323.43945,27323.43945,0
03/25/2023-00:00,27591.10938,27591.10938,27605.39453,27462.05664,27487.33789,0
03/25/2023-01:00,27518.58398,27518.58398,27596.84961,27468.61523,27586.98633,0
03/25/2023-02:00,27626.58789,27626.58789,27663.48438,27498.1543,27523.60742,534532096
03/25/2023-03:00,27617.29102,27617.29102,27653.99219,27603.83398,27631.94922,11182080
03/25/2023-04:00,27556.51758,27556.51758,27633.56445,27532.42383,27615.5,0
03/25/2023-05:00,27473.80664,27473.80664,27567.375,27422.41797,27555.12305,0
03/25/2023-06:00,27529.53906,27529.53906,27554.72266,27443.12891,27481.13281,26048512
03/25/2023-07:00,27529.41602,27529.41602,27600.29688,27512.81836,27521.82031,0
03/25/2023-08:00,27459.89258,27459.89258,27538.13672,27394.7168,27515.68945,0
03/25/2023-09:00,27527.20117,27527.20117,27527.20117,27350.48828,27456.84961,0
03/25/2023-10:00,27509.21484,27509.21484,27549.54688,27429.06641,27507.69727,0
03/25/2023-11:00,27485.43945,27485.43945,27536.31445,27453.46875,27503.07813,0
03/25/2023-12:00,27471.28711,27471.28711,27503.05469,27416.15234,27491.15625,0
03/25/2023-13:00,27602.86328,27602.86328,27610.79492,27392.70703,27469.97852,0
03/25/2023-14:00,27561.5957,27561.5957,27660.70508,27556.28906,27596.54102,0
03/25/2023-15:00,27708.07617,27708.07617,27791.82617,27521.48633,27549.38281,0
03/25/2023-16:00,27670.13281,27670.13281,27736.63281,27653.0332,27680.66211,0
03/25/2023-17:00,27519.76172,27519.76172,27673.15039,27455.52734,27660.58594,0
03/25/2023-18:00,27492.77344,27492.77344,27556.17578,27465.55469,27506.79492,0
03/25/2023-19:00,27208.45898,27208.45898,27463.63477,27208.45898,27463.63477,248202240
03/25/2023-20:00,27377.19922,27377.19922,27441.80859,27196.23438,27212.74414,0
03/25/2023-21:00,27422.86133,27422.86133,27464.06055,27374.58008,27383.32422,0
03/25/2023-22:00,27472.8125,27472.8125,27541.10156,27423.80273,27434.67969,0
03/25/2023-23:00,27494.67188,27494.67188,27505.82031,27433.38867,27462.30664,0
03/26/2023-00:00,27578.98242,27578.98242,27634.10156,27445.04688,27495.52344,0
03/26/2023-01:00,27622.58203,27622.58203,27659.15234,27551.01758,27557.62695,9844736
03/26/2023-02:00,27628.10742,27628.10742,27635.49219,27588.34766,27621.54492,0
03/26/2023-03:00,27539.99805,27539.99805,27644.61914,27539.99805,27622.36719,0
03/26/2023-04:00,27516.85352,27516.85352,27553.14063,27502.78711,27547.22266,0
03/26/2023-05:00,27570.43359,27570.43359,27574.84961,27497.24805,27532.66406,0
03/26/2023-06:00,27518.37695,27518.37695,27589.45508,27511.44531,27569.30469,0
03/26/2023-07:00,27527.64258,27527.64258,27554.55469,27510.77734,27521.39844,0
03/26/2023-08:00,27696.23242,27696.23242,27762.12891,27514.72656,27527.74023,318080000
03/26/2023-09:00,27683.91406,27683.91406,27727.54297,27653.2793,27688.34961,34548736
03/26/2023-10:00,27704.46875,27704.46875,27718.78711,27668.72852,27698.51953,0
03/26/2023-11:00,27905.97266,27905.97266,27905.97266,27678.14648,27705.07813,57478144
03/26/2023-12:00,27935.27539,27935.27539,27979.26953,27870.8418,27897.95898,695643136
03/26/2023-13:00,28178.14453,28178.14453,28178.14453,27913.48047,27940.65625,196941824
03/26/2023-14:00,27795.70313,27795.70313,28172.82617,27736.64844,28166.5957,367696896
03/26/2023-15:00,27869.85547,27869.85547,27869.85547,27756.875,27800.79102,0
03/26/2023-16:00,27770.08008,27770.08008,27881.99023,27765.61133,27853.99609,0
03/26/2023-17:00,27844.375,27844.375,27875.8457,27689.93945,27689.93945,0
03/26/2023-18:00,27828.25,27828.25,27930.24414,27801.80664,27856.60156,5190656
03/26/2023-19:00,27850.60938,27850.60938,27867.30078,27809.06445,27831.5918,0
03/26/2023-20:00,27799.53125,27799.53125,27922.59961,27724.25586,27851.58398,0
03/26/2023-21:00,27840.58008,27840.58008,27848.17578,27779.27344,27800.08008,0
03/26/2023-22:00,28072.56445,28072.56445,28087.35352,27842.00977,27862.57813,259963904
03/26/2023-23:00,27986.72656,27986.72656,28138.28516,27986.72656,28057.93359,349856768
03/27/2023-00:00,28016.9668,28016.9668,28037.92578,27938.02148,27994.06836,32004096
03/27/2023-01:00,27858.875,27858.875,28031.51172,27835.44531,28014.14258,142208000
03/27/2023-02:00,27880.79883,27880.79883,27885.52344,27814.41992,27849.74609,122578944
03/27/2023-03:00,27907.1543,27907.1543,27927.30664,27847,27884.26367,0
03/27/2023-04:00,27922.39063,27922.39063,27934.36914,27880.49023,27902.64063,105109504
03/27/2023-05:00,27694.70703,27694.70703,27922.64844,27694.70703,27922.64844,171374592
03/27/2023-06:00,27799.73047,27799.73047,27799.73047,27693.44922,27713.25391,198162432
03/27/2023-07:00,27806.9043,27806.9043,27846.73242,27775.22266,27797.99805,181011456
03/27/2023-08:00,27847.94141,27847.94141,27865.33008,27786.91992,27811.1543,0
03/27/2023-09:00,27946.98438,27946.98438,27953.12695,27830.81836,27850.59961,20669440
03/27/2023-10:00,27905.41016,27905.41016,27947.81445,27882.61914,27939.84766,63746048
03/27/2023-11:00,27901.74609,27901.74609,27979.06445,27861.51367,27923.15625,110043136
03/27/2023-12:00,27741.66602,27741.66602,27922.92578,27727.69336,27905.25586,0
03/27/2023-13:00,27696.42578,27696.42578,27836.06836,27670.60742,27746.8457,22554624
03/27/2023-14:00,27173.7168,27173.7168,27731.52344,27173.7168,27707.65039,407141376
03/27/2023-15:00,26918.95703,26918.95703,26986.47266,26606.68945,26986.47266,1874670592
03/27/2023-16:00,27111.36523,27111.36523,27304.12109,26889.60156,26909.13477,915655680
03/27/2023-17:00,26959.30078,26959.30078,27202.18359,26951.69141,27116.97656,263540736
03/27/2023-18:00,27094.99023,27094.99023,27159.36914,26959.26953,26959.26953,213796864
03/27/2023-19:00,26969.73438,26969.73438,27133.27539,26969.73438,27095.12695,165457920
03/27/2023-20:00,27039.44336,27039.44336,27048.52734,26931.8125,26955.59375,142600192
03/27/2023-21:00,27170.97461,27170.97461,27170.97461,27017.25781,27038.7168,250189824
03/27/2023-22:00,27115.32813,27115.32813,27225.68164,27107.61914,27175.63281,0
03/27/2023-23:00,27138.21875,27138.21875,27170.83008,27080.30273,27098.04492,0
03/28/2023-00:00,26960.08789,26960.08789,27159.79688,26960.08789,27132.88867,71882752
03/28/2023-01:00,27079.73828,27079.73828,27169.16797,26844.75781,26952.43359,240381952
03/28/2023-02:00,27038.72852,27038.72852,27081.78516,26983.76367,27079.84375,0
03/28/2023-03:00,26973.71875,26973.71875,27040.65625,26931.85742,27039.60742,78073856
03/28/2023-04:00,26932.16211,26932.16211,26998.58203,26900.48242,26970.43359,0
03/28/2023-05:00,26954.18164,26954.18164,26987.22266,26894.81836,26954.46289,0
03/28/2023-06:00,27068.58398,27068.58398,27131.29883,26957.22461,26957.22461,123531264
03/28/2023-07:00,26968.45313,26968.45313,27097.68164,26948.07227,27074.51367,16601088
03/28/2023-08:00,27015.62695,27015.62695,27031.85547,26941.70703,26960.05859,51619840
03/28/2023-09:00,26883.14648,26883.14648,27026.93359,26858.14063,27017.16602,0
03/28/2023-10:00,26735.91016,26735.91016,26912.02734,26677.81836,26888.67969,527040512
03/28/2023-11:00,27078.07422,27078.07422,27142.10938,26736.54102,26736.94336,793440256
03/28/2023-12:00,26978.68945,26978.68945,27166.13281,26882.87695,27067.71094,277248000
03/28/2023-13:00,26899.67578,26899.67578,27002.41797,26855.81445,26982.95898,0
03/28/2023-14:00,26945.42188,26945.42188,27009.24219,26855.23438,26867.52344,0
03/28/2023-15:00,26985.00781,26985.00781,27067.29102,26927.41602,26947.35352,0
03/28/2023-16:00,26883.25,26883.25,27008.83594,26863.32422,26998.89648,0
03/28/2023-17:00,26869.84375,26869.84375,26915.89453,26796.9082,26884.48828,0
03/28/2023-18:00,27345.02148,27345.02148,27363.58008,26846.27344,26866.16992,595001344
03/28/2023-19:00,27410.41992,27410.41992,27460.4707,27170.10352,27364.37305,671648768
03/28/2023-20:00,27320.58789,27320.58789,27460.71875,27243.79688,27425.32813,112549888
03/28/2023-21:00,27190.6543,27190.6543,27323.89844,27143.22266,27322.5332,0
03/28/2023-22:00,27207.28125,27207.28125,27229.80273,27175.82422,27189.27148,0
03/28/2023-23:00,27265.9668,27265.9668,27300.35352,27215.00195,27215.00195,16959488
03/29/2023-00:00,27289.26172,27289.26172,27332.32031,27259.66211,27267.03125,0
03/29/2023-01:00,27333.6582,27333.6582,27460.51172,27288.46289,27289.38086,0
03/29/2023-02:00,27412.86328,27412.86328,27419.06445,27309.22852,27341.35352,90122240
03/29/2023-03:00,27380.16211,27380.16211,27414.83008,27347.71289,27404.88281,0
03/29/2023-04:00,27566.66016,27566.66016,27586.19336,27361.50781,27379.61719,297326592
03/29/2023-05:00,27546.38867,27546.38867,27648.79492,27531.77344,27576.43555,101554176
03/29/2023-06:00,28062.32813,28062.32813,28133.15039,27514.18945,27552.92188,1179895808
03/29/2023-07:00,28082.79102,28082.79102,28153.57227,27986.3457,28049.02734,302686208
03/29/2023-08:00,28517.24609,28517.24609,28619.54297,28051.33984,28085.64063,1484341248
03/29/2023-09:00,28335.82617,28335.82617,28558.16016,28330.73438,28504.82422,487639040
03/29/2023-10:00,28379.76758,28379.76758,28427.46094,28278.39844,28323.77539,0
03/29/2023-11:00,28360.33008,28360.33008,28380.375,28278.32617,28380.17969,0
03/29/2023-12:00,28435.03906,28435.03906,28435.03906,28262.41797,28356.12305,0
03/29/2023-13:00,28404.9668,28404.9668,28476.21484,28343.75195,28455.46289,232646656
03/29/2023-14:00,28285.47656,28285.47656,28572.78516,28282.33008,28403.76367,40488960
03/29/2023-15:00,28459.37109,28459.37109,28486.16602,28280.64648,28291.00195,161536000
03/29/2023-16:00,28165.18164,28165.18164,28450.75977,28165.18164,28450.75977,204185600
03/29/2023-17:00,28255.26953,28255.26953,28327.20703,28155.82813,28155.82813,89372672
03/29/2023-18:00,28330.2832,28330.2832,28340.98633,28209.5293,28253.20703,0
03/29/2023-19:00,28432.5957,28432.5957,28443.71289,28321.79297,28330.04883,0
03/29/2023-20:00,28379.88281,28379.88281,28461.01367,28365.20313,28422.25391,0
03/29/2023-21:00,28352.13672,28352.13672,28485.50586,28342.6582,28391.04883,9009152
03/29/2023-22:00,28398.7832,28398.7832,28413.12695,28241.52344,28313.05078,323092480
03/29/2023-23:00,28352.00977,28352.00977,28443.625,28331.99219,28392.94141,0
03/30/2023-00:00,28324.60938,28324.60938,28450.62891,28273.26367,28350.14063,113332224
03/30/2023-01:00,28365.6582,28365.6582,28371.63867,28260.17188,28328.56445,0
03/30/2023-02:00,28989.05273,28989.05273,29159.90234,28355.51758,28355.80859,1927727104
03/30/2023-03:00,28504.5293,28504.5293,28986.27344,28293.93555,28967.89258,1513730048
03/30/2023-04:00,28623.17969,28623.17969,28689.63281,28467.34375,28485.12891,124536832
03/30/2023-05:00,28623.35938,28623.35938,28623.35938,28497.42383,28596.85352,0
03/30/2023-06:00,28620.17578,28620.17578,28655.50586,28567.47461,28623.2207,0
03/30/2023-07:00,28716.41797,28716.41797,28748.77148,28588.51563,28619.41406,0
03/30/2023-08:00,28577.32227,28577.32227,28745.58203,28577.32227,28723.08398,0
03/30/2023-09:00,28589.29102,28589.29102,28598.67969,28509.82031,28565.76563,0
03/30/2023-10:00,28606.07422,28606.07422,28618.19336,28523.86914,28585.83008,0
03/30/2023-11:00,28675.93945,28675.93945,28683.48047,28589.41992,28602.69727,0
03/30/2023-12:00,28637.49023,28637.49023,28683.53125,28584.70508,28669.57617,0
03/30/2023-13:00,28509.00586,28509.00586,28646.87109,28472.49219,28646.87109,0
03/30/2023-14:00,28443.47266,28443.47266,28534.33008,28296.51172,28509.64453,70797312
03/30/2023-15:00,28281.68945,28281.68945,28463.3457,28206.48047,28424.46289,225003520
03/30/2023-16:00,28248.52148,28248.52148,28298.52734,28110.23047,28298.52734,280369152
03/30/2023-17:00,27832.7168,27832.7168,28267.22461,27756.03906,28246.87891,424759296
03/30/2023-18:00,27903.88281,27903.88281,27920.22266,27720.16016,27834.51953,341997568
03/30/2023-19:00,27995.51953,27995.51953,28043.82031,27892.00391,27897.86328,131624960
03/30/2023-20:00,28134.11914,28134.11914,28164.73047,27911.38281,27968.35938,188526592
03/30/2023-21:00,28102.86914,28102.86914,28174.38477,28023.875,28143.32617,0
03/30/2023-22:00,27909.80469,27909.80469,28132.0918,27823.02539,28085.68945,0
03/30/2023-23:00,28027.11133,28027.11133,28040.22461,27852.86328,27908.73438,82505728
03/31/2023-00:00,28265.34766,28265.34766,28306.74023,27932.49023,28032.26172,294637568
03/31/2023-01:00,28156.68164,28156.68164,28355.33008,28128.5,28263.37695,293445632
03/31/2023-02:00,28142.04883,28142.04883,28206.24805,28092.93555,28151.29492,0
03/31/2023-03:00,28183.74219,28183.74219,28223.27148,28120.63281,28148.12109,0
03/31/2023-04:00,28189.12695,28189.12695,28200.19141,28105.47461,28173.32422,0
03/31/2023-05:00,28000.55664,28000.55664,28208.60938,27987.18945,28185.50586,0
03/31/2023-06:00,28075.08594,28075.08594,28097.52148,28013.73828,28025.68945,0
03/31/2023-07:00,27756.64258,27756.64258,28086.64063,27583.71484,28081.73047,689725440
03/31/2023-08:00,27790.58008,27790.58008,27839.76172,27715.61328,27738.81055,31803392
03/31/2023-09:00,27826.25977,27826.25977,27870.98633,27782.47852,27801.12109,0
03/31/2023-10:00,27897.98438,27897.98438,27990.94922,27814.00586,27825.41211,135636992
03/31/2023-11:00,27939.88477,27939.88477,27975.97656,27868.88672,27901.61914,0
03/31/2023-12:00,28114.09961,28114.09961,28164.55859,27879.84766,27932.83789,313012224
