rounded_time,sentiment_score_textblob,sentiment_score_vader,Adj Close,Close,High,Low,Open,Volume,price_indicator
2023-02-27 17:00:00,0.16567154134381024,0.12423529411764707,23361.07227,23361.07227,23415.07227,23325.16992,23414.86719,541243392,-50.857420000000275
2023-02-27 18:00:00,0.16056709047255266,0.17982352941176472,23260.30273,23260.30273,23357.68555,23205.87891,23350.82031,0,-100.76954000000114
2023-02-27 19:00:00,0.1148919001523168,0.16655416666666667,23295.74219,23295.74219,23336.83984,23268.65625,23270.94922,0,35.43946000000142
2023-02-27 20:00:00,0.17125223965848962,0.16667916666666666,23309.5957,23309.5957,23309.5957,23210.20117,23298.27344,0,13.853510000000824
2023-02-27 21:00:00,0.1686161434270678,0.22363949579831932,23398.45313,23398.45313,23399.64844,23308.66016,23308.66016,0,88.85743000000002
2023-02-27 22:00:00,0.15849074575116243,0.16550916666666668,23512.35547,23512.35547,23514.85742,23389.14063,23395.38477,0,113.90233999999691
2023-02-27 23:00:00,0.12037828767870784,0.19031344537815126,23521.88867,23521.88867,23545.11914,23485.3457,23505.69336,0,9.53320000000167
2023-02-28 00:00:00,0.1848823172198172,0.189715,23462.29688,23462.29688,23531.75,23462.11328,23521.83789,25157632,-59.59178999999858
2023-02-28 01:00:00,0.13835821508738175,0.15557583333333333,23445.44727,23445.44727,23466.27539,23394.80469,23456.01563,14768128,-16.84961000000112
2023-02-28 02:00:00,0.12946689281773313,0.2086344537815126,23454.74023,23454.74023,23470.45117,23405.95898,23445.69141,0,9.292959999998857
2023-02-28 03:00:00,0.18223365349927848,0.19223083333333332,23485.875,23485.875,23502.99609,23452.62305,23452.62305,0,31.13477000000057
2023-02-28 04:00:00,0.12499453083486696,0.1656109243697479,23439.43555,23439.43555,23486.67969,23425.3457,23484.46875,0,-46.43945000000167
2023-02-28 05:00:00,0.16886820586820586,0.22383750000000002,23401.04688,23401.04688,23454.25977,23401.04688,23442.39258,0,-38.38866999999664
2023-02-28 06:00:00,0.1445860088985089,0.14296499999999998,23412.18555,23412.18555,23416.42578,23388.18555,23390.62695,0,11.138669999996637
2023-02-28 07:00:00,0.11514439108976923,0.1745873949579832,23270.16602,23270.16602,23409.08203,23270.16602,23409.08203,281430016,-142.01952999999776
2023-02-28 08:00:00,0.14426795935545933,0.18303166666666665,23301.52734,23301.52734,23306.2793,23247.85742,23262.70898,106240000,31.361319999999978
2023-02-28 09:00:00,0.2006819697576,0.23834957983193278,23305.80078,23305.80078,23323.84766,23276.33594,23299.69141,0,4.273440000000846
2023-02-28 10:00:00,0.14263017075517076,0.18055666666666664,23373.08203,23373.08203,23380.63477,23278.0625,23300.7793,146075648,67.28125
2023-02-28 11:00:00,0.13640354061447812,0.17599499999999998,23408.26758,23408.26758,23416.52148,23357.04492,23375.45703,134963200,35.18554999999833
2023-02-28 12:00:00,0.1354854290200929,0.16826386554621847,23471.76172,23471.76172,23499.9668,23407.48633,23408.49805,334786560,63.49413999999888
2023-02-28 13:00:00,0.1871486066017316,0.22039166666666665,23417.125,23417.125,23487.54492,23405.0332,23474.76367,0,-54.636719999998604
2023-02-28 14:00:00,0.15499792341178895,0.221181512605042,23461.81055,23461.81055,23547.94336,23364.27344,23420.11523,0,44.68554999999833
2023-02-28 15:00:00,0.11638365800865799,0.15530916666666666,23516.95508,23516.95508,23532.79688,23440.20898,23457.4082,0,55.144530000001396
2023-02-28 16:00:00,0.12017646452520402,0.1454420168067227,23477.33398,23477.33398,23585.38477,23457.01758,23519.75391,0,-39.6211000000003
2023-02-28 17:00:00,0.1695631964486131,0.15658666666666668,23549.95313,23549.95313,23552.69336,23470.2168,23470.2168,0,72.61915000000226
2023-02-28 18:00:00,0.18629715307840305,0.21179333333333333,23492.3125,23492.3125,23551.4082,23475.08203,23547.83594,0,-57.64063000000169
2023-02-28 19:00:00,0.14655912364945978,0.22592857142857142,23294.48633,23294.48633,23497.06055,23285.25195,23492.23047,252606464,-197.82617000000027
2023-02-28 20:00:00,0.14117310004810005,0.23178749999999998,23317.74609,23317.74609,23340.96875,23239.31055,23290.02734,0,23.259760000000824
2023-02-28 21:00:00,0.12031797567511854,0.16867899159663866,23144.05859,23144.05859,23314.76953,23084.71094,23314.76953,664086528,-173.6875
2023-02-28 22:00:00,0.16732043489744383,0.2378925,23178.43555,23178.43555,23235.01367,23144.86719,23144.98633,70744064,34.37695999999778
2023-02-28 23:00:00,0.17375136784511783,0.27126750000000005,23152.11328,23152.11328,23202.26367,23135.26367,23180.77539,5113856,-26.322269999996934
2023-03-01 00:00:00,0.1665100100646319,0.18577310924369747,23089.73633,23089.73633,23218.61328,23088.85547,23150.92969,159143936,-62.37695000000167
2023-03-01 01:00:00,0.15927778379028376,0.19057666666666667,23270.86133,23270.86133,23276.64648,23095.04102,23095.04102,351197184,181.125
2023-03-01 02:00:00,0.1879547323980097,0.16419243697478994,23324.88477,23324.88477,23324.88477,23263.09375,23266.48633,148758528,54.023440000000846
2023-03-01 03:00:00,0.14753282828282827,0.13489416666666668,23447.71484,23447.71484,23483.93555,23328.14844,23328.14844,678737920,122.83006999999998
2023-03-01 04:00:00,0.12347467231842231,0.15964916666666665,23778.97266,23778.97266,23778.97266,23446.88281,23448.91797,659912704,331.2578199999989
2023-03-01 05:00:00,0.17922414041374124,0.2164966386554622,23700.65625,23700.65625,23796.94727,23675.57813,23795.74414,489891840,-78.31640999999945
2023-03-01 06:00:00,0.15925935445727113,0.20811083333333336,23758.73828,23758.73828,23767.21484,23695.22656,23701.03125,432580608,58.082030000001396
2023-03-01 07:00:00,0.18808143459403964,0.3036176470588235,23721.66211,23721.66211,23759.40039,23713.0918,23758.12109,0,-37.076170000000275
2023-03-01 08:00:00,0.13370609367484365,0.1476975,23875.79688,23875.79688,23875.79688,23711.32031,23723.4043,331554816,154.13477000000057
2023-03-01 09:00:00,0.13713081949951697,0.16975462184873952,23779.76563,23779.76563,23878.20898,23766.28516,23871.91992,532062208,-96.03125
2023-03-01 10:00:00,0.14023950817700817,0.1974225,23775.18359,23775.18359,23776.54297,23726.35352,23776.54297,125392896,-4.582040000001143
2023-03-01 11:00:00,0.11406481481481481,0.16319416666666667,23741.03906,23741.03906,23794.70117,23731.85938,23779.71875,18544640,-34.144530000001396
2023-03-01 12:00:00,0.10114013787333115,0.18896974789915968,23738.4043,23738.4043,23788.84961,23735.45508,23741.79883,0,-2.634760000000824
2023-03-01 13:00:00,0.0854167343073593,0.17254083333333334,23700.45508,23700.45508,23743.86523,23664.17773,23738.49414,76482560,-37.949219999998604
2023-03-01 14:00:00,0.12937086955994517,0.16421008403361345,23777.25586,23777.25586,23821.14648,23653.19141,23700.82422,120190976,76.8007800000014
2023-03-01 15:00:00,0.15187125721500722,0.19544333333333333,23721.57227,23721.57227,23754.75586,23639.11914,23752.81055,287145984,-55.68359000000055
2023-03-01 16:00:00,0.13959520171705045,0.20114789915966388,23719.39453,23719.39453,23734.78906,23618.80664,23727.39844,284653568,-2.177739999999176
2023-03-01 17:00:00,0.17609961219336218,0.14288583333333332,23726.30469,23726.30469,23744.93555,23696.88281,23716.18555,128468992,6.9101599999994505
2023-03-01 18:00:00,0.15248901966089468,0.18729833333333332,23691.93945,23691.93945,23734.60547,23682.4707,23728.80078,0,-34.365239999999176
2023-03-01 19:00:00,0.19006981580510993,0.1714176470588235,23423.49414,23423.49414,23701.89844,23423.49414,23693.80078,0,-268.4453100000028
2023-03-01 20:00:00,0.18395678296571152,0.19200333333333336,23442.08203,23442.08203,23473.1875,23393.04883,23419.75781,148086784,18.587890000002517
2023-03-01 21:00:00,0.14546431451368425,0.22456470588235292,23550.55273,23550.55273,23572.84766,23411.39258,23442.06055,0,108.47069999999803
2023-03-01 22:00:00,0.1657530934343434,0.17403416666666666,23537.32227,23537.32227,23573.22266,23486.39453,23551.16406,0,-13.230459999998857
2023-03-01 23:00:00,0.10345028409090909,0.12851416666666665,23644.32617,23644.32617,23656.59375,23529.51758,23541.33789,89608192,107.0038999999997
2023-03-02 00:00:00,0.16168964555519175,0.21276638655462185,23631.62695,23631.62695,23736.84961,23631.62695,23647.01953,65382400,-12.699219999998604
2023-03-02 01:00:00,0.1617012987012987,0.15749000000000002,23534.93164,23534.93164,23631.70117,23502.98047,23630.06055,11835392,-96.69531000000279
2023-03-02 02:00:00,0.1701357057974705,0.21884621848739497,23500.2207,23500.2207,23550.70898,23496.7793,23531.9707,44038144,-34.71093999999721
2023-03-02 03:00:00,0.14199009439634439,0.10222166666666667,23514.42969,23514.42969,23519.58789,23469.50586,23507.02344,0,14.208989999999176
2023-03-02 04:00:00,0.18338789455176008,0.18049327731092438,23537.79102,23537.79102,23537.79102,23499.83984,23513.89453,0,23.361329999999725
2023-03-02 05:00:00,0.15854745370370368,0.20013333333333336,23450.46484,23450.46484,23552.58398,23446.42383,23542.26953,0,-87.32618000000002
2023-03-02 06:00:00,0.1295537677744709,0.18026416666666664,23471.04297,23471.04297,23479.17188,23426.45117,23449.81641,0,20.578129999998055
2023-03-02 07:00:00,0.1564429074660167,0.17205294117647058,23407.28711,23407.28711,23465.24805,23393.57031,23465.24805,0,-63.75585999999748
2023-03-02 08:00:00,0.19336643217893218,0.16973500000000002,23449.79297,23449.79297,23466.14844,23378.16406,23408.37695,0,42.50585999999748
2023-03-02 09:00:00,0.16052871148459383,0.21381680672268907,23427.81445,23427.81445,23464.73242,23427.81445,23450.60156,0,-21.978519999996934
2023-03-02 10:00:00,0.17119839766714767,0.19271666666666668,23395.69531,23395.69531,23424.97656,23379.40039,23424.97656,0,-32.11914000000252
2023-03-02 11:00:00,0.16061311026936026,0.1843625,23427.34766,23427.34766,23428.51172,23382.13477,23394.02539,0,31.652350000000297
2023-03-02 12:00:00,0.14622759709944583,0.18655042016806722,23355.7793,23355.7793,23433.51758,23347.5625,23425.99805,8091648,-71.56836000000112
2023-03-02 13:00:00,0.2172539983164983,0.2740708333333333,23318.38281,23318.38281,23393.24414,23312.16016,23357.32031,333682688,-37.396489999999176
2023-03-02 14:00:00,0.21707521341870079,0.2027747899159664,23314.35547,23314.35547,23344.92969,23245.02148,23319.23438,0,-4.0273400000005495
2023-03-02 15:00:00,0.17584572661135162,0.20510833333333334,23361.55273,23361.55273,23369.04688,23313.47656,23313.47656,0,47.197260000000824
2023-03-02 16:00:00,0.12164935923864495,0.2287924369747899,23285.54688,23285.54688,23383.64453,23283.57031,23363.4082,0,-76.00584999999774
2023-03-02 17:00:00,0.19010757575757573,0.2834316666666667,23280.51758,23280.51758,23311.92969,23262.35938,23286.05859,0,-5.029300000001967
2023-03-02 18:00:00,0.14517149170274168,0.2796766666666667,23422.83789,23422.83789,23422.83789,23273.68359,23279.84766,235489280,142.32030999999915
2023-03-02 19:00:00,0.13844980163782683,0.31220756302521013,23473.16211,23473.16211,23490.77344,23432.16211,23433.60156,0,50.32422000000224
2023-03-02 20:00:00,0.16394493296055795,0.2829025,23470.21094,23470.21094,23538.10352,23448.34961,23474.32031,0,-2.9511700000002747
2023-03-02 21:00:00,0.19047093079656105,0.3222638655462185,23439.4668,23439.4668,23474.49414,23432.03906,23469.70703,0,-30.744140000002517
2023-03-02 22:00:00,0.12759762806637806,0.2999733333333333,23497.2793,23497.2793,23540.16406,23429.11914,23438.4043,0,57.8125
2023-03-02 23:00:00,0.1659758409992785,0.3343408333333333,23474.36523,23474.36523,23503.55078,23462.90234,23493.43164,0,-22.9140699999989
2023-03-03 00:00:00,0.17945590736294517,0.2950798319327731,23433.93164,23433.93164,23479.34766,23420.3418,23476.63281,0,-40.43359000000055
2023-03-03 01:00:00,0.15254642155683823,0.2851183333333333,22281.33984,22281.33984,23434.76563,22281.33984,23434.76563,2961405952,-1152.5917999999983
2023-03-03 02:00:00,0.12780871439484884,0.2512848739495798,22367.73633,22367.73633,22409.68359,22241.77734,22273.57422,1921878016,86.39648999999918
2023-03-03 03:00:00,0.11332509118967452,0.20143416666666666,22351.43945,22351.43945,22396.83789,22331.76172,22369.08203,557836288,-16.296879999998055
2023-03-03 04:00:00,0.11017608558574944,0.2069126050420168,22400.91992,22400.91992,22400.91992,22327.03125,22351.98242,515405824,49.480469999998604
2023-03-03 05:00:00,0.07946502976190475,0.16623833333333332,22367.24609,22367.24609,22424.22852,22362.82031,22400.98633,283076608,-33.673829999999725
2023-03-03 06:00:00,0.11659353956228954,0.14329583333333332,22402.16602,22402.16602,22415.99414,22360.46875,22367.36914,79058944,34.91993000000002
2023-03-03 07:00:00,0.10468932648817103,0.1802,22384.71289,22384.71289,22412.21875,22362.82617,22399.29297,4831232,-17.453130000001693
2023-03-03 08:00:00,0.09557304443241943,0.15245499999999998,22430.00977,22430.00977,22434.16992,22381.13672,22381.13672,21671936,45.29688000000169
2023-03-03 09:00:00,0.1238772983941051,0.22074285714285713,22386.81445,22386.81445,22450.30664,22385.57813,22433.3457,222814208,-43.1953199999989
2023-03-03 10:00:00,0.0786711284471701,0.16668333333333332,22377.41211,22377.41211,22396.57813,22373.43945,22387.40625,0,-9.40234000000055
2023-03-03 11:00:00,0.1438022887606221,0.20904916666666665,22366.7793,22366.7793,22377.93164,22344.67383,22376.25781,29896704,-10.632810000002792
2023-03-03 12:00:00,0.13776433300592963,0.12209327731092437,22356.09375,22356.09375,22382.02734,22347.53906,22365.17383,0,-10.68554999999833
2023-03-03 13:00:00,0.11401462542087541,0.14367000000000002,22409.61914,22409.61914,22409.61914,22301.86914,22357.19141,0,53.52538999999888
2023-03-03 14:00:00,0.08970380576473012,0.17614117647058822,22412.71094,22412.71094,22438.83594,22397.69336,22407.56641,0,3.0918000000019674
2023-03-03 15:00:00,0.1299167876201542,0.1196275,22353.59961,22353.59961,22411.10156,22321.28711,22411.10156,200620032,-59.111329999999725
2023-03-03 16:00:00,0.0890823563011063,0.15866416666666666,22371.07813,22371.07813,22375.45117,22349.27734,22350.68555,0,17.47852000000057
2023-03-03 17:00:00,0.15792215497310033,0.16344873949579833,22428.25195,22428.25195,22444.18555,22375.50391,22375.50391,20174848,57.17381999999998
2023-03-03 18:00:00,0.09430863696488695,0.1680691666666667,22335.35156,22335.35156,22427.82031,22306.67969,22427.82031,132208640,-92.90039000000252
2023-03-03 19:00:00,0.0673124173911989,0.1427672268907563,22368.74023,22368.74023,22379.25977,22323.17773,22334.75195,0,33.388670000000275
2023-03-03 20:00:00,0.12297073412698413,0.12851083333333332,22332.62695,22332.62695,22382.75781,22315.92773,22369.26367,0,-36.11327999999776
2023-03-03 21:00:00,0.11400680615680615,0.18112916666666667,22269.19141,22269.19141,22331.99805,22213.23828,22331.99805,509341696,-63.43554000000222
2023-03-03 22:00:00,0.13472769061004353,0.19536302521008403,22339.60352,22339.60352,22339.60352,22263.60938,22271.11719,0,70.41211000000112
2023-03-03 23:00:00,0.1627291074810606,0.1826883333333333,22360.94141,22360.94141,22374.41406,22337.56055,22337.56055,66736128,21.33788999999888
2023-03-04 00:00:00,0.12501716500994337,0.17467058823529413,22389.22656,22389.22656,22389.22656,22354.375,22369.59961,45854720,28.285149999999703
2023-03-04 01:00:00,0.13500946418550583,0.14132083333333334,22363.08203,22363.08203,22395.16797,22363.08203,22386.91797,0,-26.144529999997758
2023-03-04 02:00:00,0.17394578285859796,0.22504789915966386,22357.06836,22357.06836,22368.10352,22350.27539,22360.88672,0,-6.013670000000275
2023-03-04 03:00:00,0.13287286556036554,0.189975,22356.99609,22356.99609,22360.44922,22347.34961,22356.18945,0,-0.0722700000005716
2023-03-04 04:00:00,0.1233843001031431,0.17974916666666668,22349.6875,22349.6875,22370.24805,22343.9668,22358.22656,0,-7.3085900000005495
2023-03-04 05:00:00,0.16309716689706186,0.19476302521008404,22331.75195,22331.75195,22357.71289,22314.82617,22350.31055,0,-17.93554999999833
2023-03-04 06:00:00,0.11837060335497834,0.24443416666666667,22387.24805,22387.24805,22405.17773,22331.80664,22332.50195,0,55.49609999999666
2023-03-04 07:00:00,0.12064797130973601,0.1489672268907563,22376.17773,22376.17773,22386.21484,22369.3457,22385.90625,0,-11.070319999998901
2023-03-04 08:00:00,0.11693721456254007,0.136515,22355.20508,22355.20508,22376.76563,22351.76563,22376.76563,0,-20.972649999999703
2023-03-04 09:00:00,0.10787886303511303,0.12767666666666666,22359.69141,22359.69141,22378.82227,22352.66602,22353.35742,0,4.486329999999725
2023-03-04 10:00:00,0.1553674716639903,0.25122016806722686,22351.125,22351.125,22372.76563,22338.97852,22359.85547,0,-8.56640999999945
2023-03-04 11:00:00,0.13746022727272728,0.14027333333333333,22356.54883,22356.54883,22361.5293,22344.90625,22350.48438,0,5.423829999999725
2023-03-04 12:00:00,0.10103109425588416,0.1812890756302521,22394.96289,22394.96289,22394.96289,22353.13867,22358.21484,0,38.414059999999154
2023-03-04 13:00:00,0.1330124007936508,0.1860375,22370.42969,22370.42969,22395.90625,22366.83594,22395.90625,0,-24.533199999998033
2023-03-04 14:00:00,0.137283174001924,0.18945083333333332,22354.97461,22354.97461,22376.60352,22348.8457,22368.38672,0,-15.455079999999725
2023-03-04 15:00:00,0.1312172141583906,0.1415268907563025,22337.29297,22337.29297,22365.92773,22331.75977,22354.42383,0,-17.681640000002517
2023-03-04 16:00:00,0.14038150853775855,0.20777833333333331,22332.5332,22332.5332,22344.75,22316.5957,22335.80664,0,-4.759769999996934
2023-03-04 17:00:00,0.13460097296494355,0.15264201680672268,22317.15234,22317.15234,22340.4375,22316.42383,22333.91992,0,-15.380860000001121
2023-03-04 18:00:00,0.1255323097041847,0.2015625,22328.14453,22328.14453,22332.41406,22289.85156,22316.67773,0,10.992190000000846
2023-03-04 19:00:00,0.15477886419719403,0.24874621848739495,22261.00781,22261.00781,22332.73242,22261.00781,22327.94531,0,-67.13672000000224
2023-03-04 20:00:00,0.11477558070787236,0.11453583333333332,22256.77344,22256.77344,22271.58008,22198.98047,22261.47656,0,-4.234369999998307
2023-03-04 21:00:00,0.11839068136724386,0.16910416666666667,22232.98633,22232.98633,22267.5293,22201.23633,22267.5293,0,-23.78711000000112
2023-03-04 22:00:00,0.10592132004316879,0.16503865546218488,22314.14453,22314.14453,22351.41602,22223.66992,22229.20313,74371072,81.15820000000167
2023-03-04 23:00:00,0.1210725801975802,0.13635916666666667,22351.76367,22351.76367,22351.9043,22314.62305,22314.75391,0,37.61913999999888
2023-03-05 00:00:00,0.09135572410782496,0.11160420168067225,22376.98633,22376.98633,22376.98633,22332.57422,22354.14453,0,25.22265999999945
2023-03-05 01:00:00,0.1326085557960558,0.19426416666666665,22582.86719,22582.86719,22611.3418,22373.19922,22378.73047,868688896,205.88086000000112
2023-03-05 02:00:00,0.0826902958152958,0.129025,22378.51367,22378.51367,22605.97461,22307.14258,22595.84375,821526528,-204.35352000000057
2023-03-05 03:00:00,0.093130721985764,0.18830924369747898,22410.64453,22410.64453,22437.70508,22377.71094,22380.91602,245414912,32.13086000000112
2023-03-05 04:00:00,0.07799976451018116,0.17121916666666664,22464.77539,22464.77539,22464.77539,22404.47852,22404.47852,193912832,54.13085999999748
2023-03-05 05:00:00,0.14872222184328276,0.19216890756302524,22431.91602,22431.91602,22466.35742,22415.24023,22466.35742,0,-32.85936999999831
2023-03-05 06:00:00,0.09094073172198172,0.12610666666666667,22430.83984,22430.83984,22431.73828,22417.78906,22429.38477,0,-1.0761800000000221
2023-03-05 07:00:00,0.12263272607022606,0.16379916666666666,22391.9668,22391.9668,22433.53711,22389.38281,22433.53711,69834752,-38.87304000000222
2023-03-05 08:00:00,0.13248935685385263,0.15141512605042018,22343.61719,22343.61719,22406.23438,22343.61719,22390.54688,44585984,-48.34960999999748
2023-03-05 09:00:00,0.08730137385762385,0.1215125,22387.61719,22387.61719,22392.24219,22341.02148,22343.75781,118755328,44.0
2023-03-05 10:00:00,0.13220932312318867,0.15740588235294117,22413.62109,22413.62109,22422.89648,22380.58398,22386.73828,101008384,26.003899999999703
2023-03-05 11:00:00,0.14031468704906205,0.18755249999999998,22414.20117,22414.20117,22424.04297,22403.00195,22413.92383,48721920,0.5800799999997253
2023-03-05 12:00:00,0.15224907074572253,0.20453916666666666,22429.6582,22429.6582,22429.6582,22405.96094,22412.90039,5582848,15.457030000001396
2023-03-05 13:00:00,0.1393654886196903,0.20470924369747898,22471.33203,22471.33203,22477.47266,22430.15039,22430.15039,232879104,41.673829999999725
2023-03-05 14:00:00,0.15252064295967754,0.21063666666666667,22447.80273,22447.80273,22473.47852,22440.32422,22470.65039,80493568,-23.529300000001967
2023-03-05 15:00:00,0.1414087036329683,0.15815042016806724,22453.37891,22453.37891,22466.63086,22439.02539,22448.00781,41984,5.576180000000022
2023-03-05 16:00:00,0.1253930901274651,0.20947666666666667,22445.66797,22445.66797,22455.76367,22439.85938,22453.51953,0,-7.710940000000846
2023-03-05 17:00:00,0.13563180164742664,0.09336499999999999,22438.79102,22438.79102,22458.30469,22438.79102,22447.01953,0,-6.876949999998033
2023-03-05 18:00:00,0.12049161078572843,0.1547310924369748,22444.91992,22444.91992,22451.2832,22432.13477,22437.23438,0,6.128899999999703
2023-03-05 19:00:00,0.09863737073112072,0.21982666666666667,22415.08984,22415.08984,22450.12891,22402.68555,22444.9707,1872896,-29.830079999999725
2023-03-05 20:00:00,0.10031260989244181,0.169636974789916,22429.67969,22429.67969,22433.19141,22412.57617,22416.57031,0,14.589850000000297
2023-03-05 21:00:00,0.08909529822029821,0.12773416666666668,22482.66016,22482.66016,22496.99609,22387.78711,22428.68555,116079616,52.980469999998604
2023-03-05 22:00:00,0.11438307178932178,0.12871083333333333,22434.04297,22434.04297,22482.68359,22412.6875,22482.68359,0,-48.617190000000846
2023-03-05 23:00:00,0.09224891168588648,0.1374142857142857,22436.89844,22436.89844,22449.51367,22388.27734,22435.93359,208470016,2.855470000002242
2023-03-06 00:00:00,0.11555328160699255,0.09304583333333333,22454.66016,22454.66016,22470.16797,22394.75977,22436.81641,111297536,17.761719999998604
2023-03-06 01:00:00,0.08304324760207113,-0.0013655462184874022,22371.4043,22371.4043,22465.22266,22369.53906,22454.32031,0,-83.25586000000112
2023-03-06 02:00:00,0.08484185606060606,0.05216083333333332,22396.11914,22396.11914,22398.76172,22334.27539,22383.46875,0,24.71484000000055
2023-03-06 03:00:00,0.05738600288600289,0.02674166666666666,22397.87109,22397.87109,22411.43555,22390.72266,22397.72266,37185536,1.7519500000016706
2023-03-06 04:00:00,0.07706664736601711,0.0010462184873949538,22349.93164,22349.93164,22405.26758,22347.12891,22398.86133,207173632,-47.93945000000167
2023-03-06 05:00:00,0.05532397637085137,0.031259999999999996,22370.80273,22370.80273,22370.80273,22331.31445,22349.08008,389962752,20.87109000000055
2023-03-06 06:00:00,0.06324792038027331,6.470588235293452e-05,22409.19531,22409.19531,22424.74219,22372.48438,22372.48438,334645248,38.392579999999725
2023-03-06 07:00:00,0.11383783369408369,0.016900833333333327,22401.48828,22401.48828,22429.1543,22398.80469,22409.42578,6326272,-7.707029999997758
2023-03-06 08:00:00,0.06226769874616512,0.18209999999999998,22412.875,22412.875,22436.50195,22368.27344,22402.76172,204625920,11.386719999998604
2023-03-06 09:00:00,0.12302247174122173,0.05587666666666666,22400.65039,22400.65039,22420.10742,22388.07617,22413.52344,99900416,-12.224610000001121
2023-03-06 10:00:00,0.06975851771685106,-0.05395000000000001,22407.39258,22407.39258,22419.60742,22390.84961,22404.23438,57044992,6.742190000000846
2023-03-06 11:00:00,0.14758000169764873,0.07891092436974789,22382.92969,22382.92969,22411.8418,22377.77148,22411.04297,180435968,-24.46288999999888
2023-03-06 12:00:00,0.06488528737430105,-0.009315833333333337,22406.08984,22406.08984,22414.34375,22374.99609,22383.30273,133966848,23.160149999999703
2023-03-06 13:00:00,0.13751991326833762,0.06955966386554621,22450.34766,22450.34766,22462.0918,22402.08398,22405.07031,149267456,44.2578199999989
2023-03-06 14:00:00,0.08745076258617926,0.00321166666666666,22451.94727,22451.94727,22456.57617,22429.44727,22449.71875,267809792,1.599610000001121
2023-03-06 15:00:00,0.09226648454175308,0.02826166666666666,22562.41211,22562.41211,22575.91797,22450.05469,22456.55859,698477568,110.46484000000055
2023-03-06 16:00:00,0.09105588068560758,0.056015126050420166,22543.02148,22543.02148,22584.29297,22497.89258,22568.52344,717924352,-19.390630000001693
2023-03-06 17:00:00,0.061872483515712666,-0.010608333333333341,22496.43359,22496.43359,22537.65039,22496.33984,22537.65039,293703680,-46.58788999999888
2023-03-06 18:00:00,0.0672413047842243,-0.0379983193277311,22530.05859,22530.05859,22539.60352,22489.83398,22495.47266,297408512,33.625
2023-03-06 19:00:00,0.06846440596440595,0.004591666666666659,22435.79688,22435.79688,22525.86328,22394.9707,22525.86328,609628160,-94.26170999999886
2023-03-06 20:00:00,0.09146540813295014,0.05723277310924369,22377.26758,22377.26758,22427.51563,22377.26758,22421.93164,347420672,-58.52930000000197
2023-03-06 21:00:00,0.10638655904280903,0.05510666666666666,22418.11328,22418.11328,22425.66602,22361.41211,22369.77344,0,40.84570000000167
2023-03-06 22:00:00,0.06413081944820226,0.029783333333333332,22442.79102,22442.79102,22451.06836,22417.33789,22417.33789,0,24.677739999999176
2023-03-06 23:00:00,0.10107128204817281,0.0757344537815126,22430.16016,22430.16016,22456.08789,22418.08008,22444.15234,0,-12.630860000001121
2023-03-07 00:00:00,0.08235609066859066,0.05511,22435.89453,22435.89453,22439.61523,22411.80078,22428.32227,32493568,5.734370000001945
2023-03-07 01:00:00,0.11051225888082504,0.11161428571428571,22486.98047,22486.98047,22506.92188,22437.92383,22437.92383,0,51.08593999999721
2023-03-07 02:00:00,0.12854315476190475,0.1456758333333333,22492.26172,22492.26172,22498.7168,22469.96484,22488.00586,0,5.28125
2023-03-07 03:00:00,0.08389534105940354,0.08577749999999999,22469.37305,22469.37305,22527.41797,22468.05664,22496.64648,0,-22.888670000000275
2023-03-07 04:00:00,0.10336527035056445,0.07834117647058823,22482.02344,22482.02344,22482.02344,22464.73438,22470.4668,0,12.650390000002517
2023-03-07 05:00:00,0.1436224897787398,0.1801883333333333,22472.00391,22472.00391,22486.07227,22466.92383,22485.04102,0,-10.019530000001396
2023-03-07 06:00:00,0.12085597622887537,0.1971075630252101,22457.64063,22457.64063,22469.96875,22446.84766,22469.5918,0,-14.363279999997758
2023-03-07 07:00:00,0.14641590508257174,0.232885,22431.91797,22431.91797,22459.0957,22431.63672,22456.47656,73686016,-25.72266000000309
2023-03-07 08:00:00,0.1424060381728449,0.2920596638655462,22434.30859,22434.30859,22434.30859,22411.96484,22431.4707,0,2.3906200000019453
2023-03-07 09:00:00,0.19227506087662335,0.3280825,22390.47266,22390.47266,22434.74414,22378.9043,22434.74414,200067072,-43.8359300000011
2023-03-07 10:00:00,0.1521573547979798,0.27312166666666665,22380.63672,22380.63672,22429.00391,22380.63672,22389.89258,140485632,-9.835940000000846
2023-03-07 11:00:00,0.1338058253604472,0.28278487394957985,22376.06836,22376.06836,22402.06445,22376.06836,22381.03711,46473216,-4.568359999997483
2023-03-07 12:00:00,0.21278762325637324,0.35774666666666666,22413.80469,22413.80469,22415.20703,22359.74023,22366.54102,280624128,37.736329999999725
2023-03-07 13:00:00,0.17578881931560503,0.3150420168067227,22369.54492,22369.54492,22421.41797,22369.54492,22410.79102,0,-44.25977000000057
2023-03-07 14:00:00,0.18563208047739296,0.318315,22330.92773,22330.92773,22373.8125,22311.50977,22367.09961,584526848,-38.617190000000846
2023-03-07 15:00:00,0.1972352062289562,0.3194683333333333,22352.11133,22352.11133,22393.67773,22069.68359,22327.60742,3199229952,21.183600000000297
2023-03-07 16:00:00,0.1777418997902191,0.34358151260504205,22272.45508,22272.45508,22375.42773,22248.0625,22348.74219,559777792,-79.65625
2023-03-07 17:00:00,0.20206783609908607,0.34833333333333333,22339.41406,22339.41406,22360.12695,22256.72852,22271.1543,402919424,66.95897999999943
